지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1925-02-22,-5.1,-9.5,-1.1,1.6,5.3,3.9
108,서울,1925-02-23,-7.6,-10.2,-4,1,6.5,4.3
108,서울,1925-02-24,-9,-13.3,-5,,4.3,3.2
108,서울,1925-02-25,-6.4,-15.2,-1.3,0,2.6,1.5
108,서울,1925-02-26,-2.4,-6.3,1.3,1.7,2.4,1.4
108,서울,1925-02-27,-4.5,-9.7,-.2,,4,2.6
108,서울,1925-02-28,-3.7,-9.7,.3,,2.2,1.1
108,서울,1925-03-01,-1.8,-3.6,2.9,1.8,6.2,2.9
108,서울,1925-03-02,-2.9,-6.4,.9,,4.7,3.3
108,서울,1925-03-03,1.3,-7.7,7.8,,7.3,2
108,서울,1925-03-04,.6,-4.7,7,.4,7.6,3
108,서울,1925-03-05,-4.2,-8.7,.4,,5.3,3.6
108,서울,1925-03-06,-4,-8.1,-1.6,4.2,3.1,1.7
108,서울,1925-03-07,-4.9,-8.1,-1.2,0,5.1,3.7
108,서울,1925-03-08,-2.9,-10.3,3.6,,3.4,1.4
108,서울,1925-03-09,3.6,-.6,7.4,,7.5,4
108,서울,1925-03-10,2.5,-3.1,8.5,,6.2,2.6
108,서울,1925-03-11,2.8,-1.1,8.2,.1,5,2.5
108,서울,1925-03-12,.8,-2.4,5.1,,6.8,3.9
108,서울,1925-03-13,.7,-4,3,6.7,3.2,1.5
108,서울,1925-03-14,3.6,.5,6,.2,3.3,1.6
108,서울,1925-03-15,1.5,-1.9,6.1,,5,2.8
108,서울,1925-03-16,.5,-4.6,6.4,,4,1.6
108,서울,1925-03-17,.6,-4,5.6,,3.2,1.9
108,서울,1925-03-18,1,-5.2,7.9,,5.3,1.6
108,서울,1925-03-19,1.8,-4.5,8.3,,5.7,2.1
108,서울,1925-03-20,2.8,-4.1,10,,3.6,1.7
108,서울,1925-03-21,4,-3.6,11.8,,3,1.1
108,서울,1925-03-22,6.2,1.9,9.2,11.9,5.5,2.2
108,서울,1925-03-23,6.2,3,11.7,6.6,5.4,3
108,서울,1925-03-24,3.9,.8,7,,3.1,1.8
108,서울,1925-03-25,1.6,-2.2,5.6,1.8,5.4,2.5
108,서울,1925-03-26,1.1,-2.3,5.8,,3.9,3
108,서울,1925-03-27,1.6,-4.5,8.6,,3.1,1.7
108,서울,1925-03-28,5.4,-3.4,12.1,,2.3,1.2
108,서울,1925-03-29,3.7,2.5,7.5,7.2,6.9,2.4
108,서울,1925-03-30,3.5,-.5,9.1,,6.1,3.4
108,서울,1925-03-31,4.8,-2.1,10.9,,2.2,2.1
108,서울,1925-04-01,8.6,-.6,19.3,,2.7,1
108,서울,1925-04-02,10.5,4.4,16.9,,3.7,2.3
108,서울,1925-04-03,6.1,3.1,9,,4.3,1.9
108,서울,1925-04-04,6.1,1.7,12.4,,5.4,2.6
108,서울,1925-04-05,3.4,-1.6,10,,6.2,2.8
108,서울,1925-04-06,3.5,-3.3,9.9,,3.7,2.5
108,서울,1925-04-07,3.9,.4,7.9,0,3.2,1.3
108,서울,1925-04-08,5.7,1.7,11.2,,5.1,3.1
108,서울,1925-04-09,5.2,-.4,11.7,,6.5,3
108,서울,1925-04-10,7.2,-.9,15,,6.1,2.5
108,서울,1925-04-11,8.1,.7,15.1,,6.4,2.8
108,서울,1925-04-12,10.6,5.8,18.7,,6.2,3.2
108,서울,1925-04-13,7.9,3.9,14.1,,4.8,4
108,서울,1925-04-14,8.3,.9,16.5,,4.7,1.9
108,서울,1925-04-15,8.8,.2,18.1,,6,2.4
108,서울,1925-04-16,10.2,1.1,18.9,,4.6,2.1
108,서울,1925-04-17,11.1,2.7,20.9,,5.5,2.5
108,서울,1925-04-18,12.6,4.8,20.1,,5.1,2
108,서울,1925-04-19,13.6,5.1,21.6,,4.3,2
108,서울,1925-04-20,14.9,5.9,23,,5.6,1.8
108,서울,1925-04-21,10.8,8.3,15.7,17.3,6.5,2.2
108,서울,1925-04-22,13,7.2,17.7,,2.6,1.8
108,서울,1925-04-23,13.9,10.8,19.9,0,3.5,2
108,서울,1925-04-24,13.7,6.7,19.8,,4,2.4
108,서울,1925-04-25,12.2,10.1,17.4,10.2,6.2,3
108,서울,1925-04-26,10.6,7,14.6,.5,3.8,2.6
108,서울,1925-04-27,12.4,7.1,19.1,,3.3,1.6
108,서울,1925-04-28,14,7.6,21.1,,5.2,2.3
108,서울,1925-04-29,14.3,7.2,22.2,,3.9,1.8
108,서울,1925-04-30,13.7,7.4,20.4,,5.2,2.2
108,서울,1925-05-01,14.8,7.2,21.9,,2.5,1.6
108,서울,1925-05-02,12.9,10.6,15.4,8,3.1,1.5
108,서울,1925-05-03,17.6,12.2,24.8,1.7,2.7,2
108,서울,1925-05-04,17.7,9.6,27.2,,3,1.5
108,서울,1925-05-05,19.3,9.8,29.6,,3.4,1.3
108,서울,1925-05-06,20.3,12.3,28.2,,3.5,1.7
108,서울,1925-05-07,15,13.6,20.6,12.4,2,1.3
108,서울,1925-05-08,14,11.1,18.5,,7.1,3.6
108,서울,1925-05-09,12.8,8,18.2,,3.4,2.8
108,서울,1925-05-10,14.6,11.1,19.9,,3.7,2.5
108,서울,1925-05-11,12.6,9.1,17.2,,4.3,2.8
108,서울,1925-05-12,17.8,10,26.4,,3.4,1.9
108,서울,1925-05-13,18.1,10.5,27.4,1.9,4.3,1.9
108,서울,1925-05-14,14.4,13.1,16.6,36.9,4.7,3.3
108,서울,1925-05-15,16,11,21,,4.2,2
108,서울,1925-05-16,15,10.6,20.9,,5.7,2.2
108,서울,1925-05-17,15.5,11.2,21.1,,3.9,2.7
108,서울,1925-05-18,14.3,10.5,19.9,,5.3,3.1
108,서울,1925-05-19,14.3,7.4,19.7,3.7,2,1.4
108,서울,1925-05-20,14.3,10.8,17.4,25.5,6.1,3.4
108,서울,1925-05-21,14.1,10.1,19.1,,5.8,3.6
108,서울,1925-05-22,13.3,8.9,16.5,1.3,2,1.2
108,서울,1925-05-23,17.1,8.9,25,,3.5,1.6
108,서울,1925-05-24,19.6,10.7,26.8,0,3.1,1.5
108,서울,1925-05-25,19.9,16.9,25.4,.9,3.9,2.3
108,서울,1925-05-26,20.4,15,26.5,1.3,5.4,.9
108,서울,1925-05-27,16.7,15.6,19.2,27.5,4.3,1.9
108,서울,1925-05-28,18.7,12.5,23.8,.4,4.2,2.5
108,서울,1925-05-29,15,13.7,19.2,66,3.3,2.1
108,서울,1925-05-30,16,12.9,20.7,0,2.7,1.9
108,서울,1925-05-31,17.3,11.2,24.3,,3,1.5
108,서울,1925-06-01,19.5,12.8,26.5,,4.7,2.2
108,서울,1925-06-02,19.2,14.5,25,,3.4,2.4
108,서울,1925-06-03,18.9,12.6,25.3,,3.7,2
108,서울,1925-06-04,18.5,16.1,23.7,6.3,3.1,2.1
108,서울,1925-06-05,19.6,14,27.3,7.1,2,1.1
108,서울,1925-06-06,20.7,15.6,26.1,,3,1.5
108,서울,1925-06-07,19.6,15.5,24.9,,5.3,3.7
108,서울,1925-06-08,20.3,15.2,26.3,,6,3.3
108,서울,1925-06-09,20.5,13.7,27.2,,4.1,3.4
108,서울,1925-06-10,20.6,15.4,25.6,,3.2,1.9
108,서울,1925-06-11,20.4,15.9,25.5,,3.1,1.9
108,서울,1925-06-12,21.9,18.2,26.7,0,3.5,1.8
108,서울,1925-06-13,22.2,17.8,27,,3.5,1.9
108,서울,1925-06-14,18.4,15.2,21.7,62.3,3,1.9
108,서울,1925-06-15,17.2,10.6,23.4,,4,2.2
108,서울,1925-06-16,19,11.7,25,,4.8,2.6
108,서울,1925-06-17,20.3,13.1,27.2,,2.5,1.6
108,서울,1925-06-18,19.8,16.3,22.9,.5,3.9,1.1
108,서울,1925-06-19,18.9,16.1,22.2,12.8,5.2,3.4
108,서울,1925-06-20,22.1,16.6,26.4,.4,3.2,1.7
108,서울,1925-06-21,22.5,16.1,30.3,,4.1,1.9
108,서울,1925-06-22,22.2,15.9,29.5,,2.3,1.6
108,서울,1925-06-23,21.1,18.4,23.5,4.2,4,2
108,서울,1925-06-24,20.2,16.8,25.4,3.9,4.6,3.2
108,서울,1925-06-25,22,16.9,28.7,,3.4,1.7
108,서울,1925-06-26,22.9,16.8,29.3,,3.9,1.8
108,서울,1925-06-27,22.6,19.9,27.8,5.3,3.5,1.9
108,서울,1925-06-28,22.1,17.7,28.4,,4.9,2.2
108,서울,1925-06-29,22.5,17.9,29.7,,4.7,2.2
108,서울,1925-06-30,23.6,17.4,29.9,0,3,1.7
108,서울,1925-07-01,22.8,17.7,29.8,19.6,3.5,2.3
108,서울,1925-07-02,20.5,17.1,25.2,7.3,4.5,2
108,서울,1925-07-03,21.7,14.7,29.4,,1.3,1.2
108,서울,1925-07-04,21.6,18.1,26,.3,4.5,1.4
108,서울,1925-07-05,23.3,19.4,27.9,,2.2,1.5
108,서울,1925-07-06,22.2,19.4,26.1,2.3,1.8,1
108,서울,1925-07-07,20.4,17.5,22.5,43.1,4.3,2.7
108,서울,1925-07-08,23.2,18.2,28.5,,4,2.6
108,서울,1925-07-09,20.4,17.5,23.4,3,5.8,4.3
108,서울,1925-07-10,18.8,16.4,19.6,166.2,5.7,3.9
108,서울,1925-07-11,20.1,18.6,21,183.3,3.9,2.4
108,서울,1925-07-12,21.4,17.4,25.7,27.9,6.7,5.4
108,서울,1925-07-13,20.3,17,24.9,,5.8,4.3
108,서울,1925-07-14,20.1,14.5,25.8,,2.6,1.8
108,서울,1925-07-15,21.7,16.8,25.9,18.8,2.6,1.6
108,서울,1925-07-16,23.8,21,27.4,58,6.4,3.6
108,서울,1925-07-17,21.1,19.7,22.5,185.1,4.6,1.7
108,서울,1925-07-18,24.2,20.9,26.4,85.6,5.7,2.6
108,서울,1925-07-19,22.7,20.7,25,18.3,2.1,1.5
108,서울,1925-07-20,24.6,20.5,29.8,4.5,3.2,1.5
108,서울,1925-07-21,23.8,22.2,28.7,16.6,3.2,1.1
108,서울,1925-07-22,26.7,22.5,31.6,1,3,1.4
108,서울,1925-07-23,27.6,23.5,33,.2,3.6,2.4
108,서울,1925-07-24,27.1,22,31.5,,8.1,4.6
108,서울,1925-07-25,28.5,25.1,33.6,,6.3,4.8
108,서울,1925-07-26,27.3,22.7,32.7,,3.5,2.5
108,서울,1925-07-27,26.8,22.3,33.7,,4.1,1.7
108,서울,1925-07-28,26.5,21.6,32.3,,5.6,2.7
108,서울,1925-07-29,24.5,20.4,30.1,,4.2,2.3
108,서울,1925-07-30,24.6,20,29.6,,3.6,2
108,서울,1925-07-31,24.8,20.3,29.5,,4.8,2.1
108,서울,1925-08-01,25,21.6,30.2,,3.7,2.5
108,서울,1925-08-02,25.8,21.6,31.4,,3.2,1.9
108,서울,1925-08-03,25.1,20.4,30.4,,2.9,1.7
108,서울,1925-08-04,25.1,20.1,29.8,0,4.4,1.6
108,서울,1925-08-05,23.6,21.9,28.3,12.6,3.7,2.5
108,서울,1925-08-06,22.4,18.6,27.8,2.4,3.4,2.4
108,서울,1925-08-07,20.8,17.4,26.5,31,2.5,1.2
108,서울,1925-08-08,23.2,20.4,25.9,41.1,2.5,1.9
108,서울,1925-08-09,25.4,21.9,29.8,.4,2.6,1.6
108,서울,1925-08-10,25.5,21.9,30.5,.1,3.3,2.1
108,서울,1925-08-11,26.9,22.9,30.1,0,3.7,3
108,서울,1925-08-12,26.1,23,31.7,56.3,5.9,2.6
108,서울,1925-08-13,24.3,20.4,29.2,66.4,2.3,1.6
108,서울,1925-08-14,25.8,22.1,31.4,,3,1.3
108,서울,1925-08-15,25.9,22.2,30.4,,3,1.6
108,서울,1925-08-16,26.6,23.4,30.7,3.2,2.6,1.1
108,서울,1925-08-17,26.2,21.8,32.2,,3.3,1.7
108,서울,1925-08-18,25.7,21.8,29.8,,2.3,1
108,서울,1925-08-19,23.7,22.6,25.6,21.5,2.8,2
108,서울,1925-08-20,26.5,23.4,31.7,5.9,3.1,1.8
108,서울,1925-08-21,27.5,22.3,32.6,,3,1.7
108,서울,1925-08-22,27.4,22.8,33.1,26.5,2.8,1.8
108,서울,1925-08-23,27.1,23.3,32.8,,3.2,1.6
108,서울,1925-08-24,26.5,22.2,32.2,,1.9,1.3
108,서울,1925-08-25,26.7,21.7,32.7,,2.8,1.3
108,서울,1925-08-26,26.7,21.3,32.6,,2.9,1.2
108,서울,1925-08-27,26.6,20.6,33.6,,3.1,1.4
108,서울,1925-08-28,25.7,21.1,31,,3.5,1.5
108,서울,1925-08-29,22.6,21.4,26,61.4,2.7,1
108,서울,1925-08-30,23.2,20.5,26.1,89.2,5.9,3.9
108,서울,1925-08-31,22.4,19.8,26.5,,3.6,2
108,서울,1925-09-01,22.1,16.4,28,,2.6,1
108,서울,1925-09-02,23.6,18.7,30,,2.7,1.4
108,서울,1925-09-03,22.9,19.6,26.7,,4.6,2.8
108,서울,1925-09-04,24,20.5,28.5,,6.5,4.5
108,서울,1925-09-05,23.8,18.6,28.4,,5.3,4.5
108,서울,1925-09-06,23.1,20.2,26.5,2.5,5.4,4.3
108,서울,1925-09-07,19.9,17.2,22.6,57.2,7.3,4.8
108,서울,1925-09-08,20,14.4,26.4,,1.8,1.3
108,서울,1925-09-09,22.1,15.8,28.8,,2.4,1.1
108,서울,1925-09-10,21.7,16.4,27.9,,2.6,1
108,서울,1925-09-11,22.9,17.7,28.2,0,2.8,1.6
108,서울,1925-09-12,19.5,17.6,23.2,73.7,2.3,1.5
108,서울,1925-09-13,20,17.6,21.9,7.3,1,.8
108,서울,1925-09-14,19.4,15.9,22.4,,1.2,.6
108,서울,1925-09-15,19.8,17.6,22.5,,1.2,.6
108,서울,1925-09-16,20,16.5,25.4,,1.9,.9
108,서울,1925-09-17,18.8,15.5,23.8,,2.7,1.8
108,서울,1925-09-18,18.2,11.4,24.7,,2.5,1.3
108,서울,1925-09-19,15.4,12.9,20.2,7.7,2.2,1
108,서울,1925-09-20,15.2,9.3,21.6,,3.7,1.5
108,서울,1925-09-21,15.3,8.1,22.8,,2,.9
108,서울,1925-09-22,16.7,11.4,20.8,3.4,1.8,.9
108,서울,1925-09-23,17.9,13,23.7,6.1,3.2,1.5
108,서울,1925-09-24,18.4,10.6,24.7,,3,1.1
108,서울,1925-09-25,20.8,16.8,25.4,0,5.7,3
108,서울,1925-09-26,16.9,10.1,24.1,,1.9,.9
108,서울,1925-09-27,17.1,10.2,24.8,,2.4,1.2
108,서울,1925-09-28,18.9,12,26.7,,2,.7
108,서울,1925-09-29,20.5,13.6,26.9,,4.1,1.9
108,서울,1925-09-30,20.4,14.8,26.7,,3.2,2.1
108,서울,1925-10-01,17.5,13.7,23.8,,7.7,3.4
108,서울,1925-10-02,14.2,10.1,19.9,,4.2,2.2
108,서울,1925-10-03,14.6,6.1,21.7,,2.5,1.1
108,서울,1925-10-04,15.1,12.1,18.2,0,1.6,.7
108,서울,1925-10-05,16.7,11.8,22.6,,2.7,1
108,서울,1925-10-06,15.6,9.5,22.6,,3.4,1.5
108,서울,1925-10-07,14.7,8.3,22.2,,2.2,1.1
108,서울,1925-10-08,14,9.1,21.6,20.6,3.6,1.1
108,서울,1925-10-09,13.1,11.7,15.4,8.1,2.9,1.8
108,서울,1925-10-10,11.8,8.2,16.2,,2.7,1.8
108,서울,1925-10-11,12.1,5.5,19.5,,1.6,.8
108,서울,1925-10-12,14.5,6.5,22.1,,1.6,.8
108,서울,1925-10-13,14.8,8.2,22.9,,2.3,.9
108,서울,1925-10-14,15.1,7.9,22.9,,1.6,.9
108,서울,1925-10-15,15.4,9.2,22.5,,1.8,1.2
108,서울,1925-10-16,14.8,7.8,22.5,,2.1,.9
108,서울,1925-10-17,15.5,9.7,22.3,,2.7,1.1
108,서울,1925-10-18,14.6,7,21.3,,2.5,.9
108,서울,1925-10-19,11.5,6.4,15.3,1.2,6.2,3.8
108,서울,1925-10-20,12.2,3,17.8,,6.5,2.9
108,서울,1925-10-21,8.8,4.7,14.6,,5.3,3.5
108,서울,1925-10-22,6.9,-1.3,13.3,0,4.3,1.4
108,서울,1925-10-23,6.9,-.6,15.1,,1.7,.9
108,서울,1925-10-24,9.9,.5,17.5,,3.4,1.3
108,서울,1925-10-25,13.2,3.8,21.2,,2.4,.9
108,서울,1925-10-26,13.3,7.2,20.5,,2.6,1.6
108,서울,1925-10-27,13,7.7,19,,3,1.1
108,서울,1925-10-28,12.2,7,18.9,,1.6,.5
108,서울,1925-10-29,12.7,6.7,18.8,,1.6,.7
108,서울,1925-10-30,13,5.6,19.5,,3.8,1.4
108,서울,1925-10-31,13.5,9.4,18.4,,2.5,1.1
108,서울,1925-11-01,13,9,18.6,,2,1.4
108,서울,1925-11-02,11.2,5.1,18.2,,3.4,1.4
108,서울,1925-11-03,12,8.5,16.8,0,3.9,1.6
108,서울,1925-11-04,8.6,4.5,13.6,,4.7,2.7
108,서울,1925-11-05,6.6,-.4,13.4,1.6,7.9,2.6
108,서울,1925-11-06,4.7,-1.8,10.6,,2.2,1.1
108,서울,1925-11-07,5.7,-.6,12.8,,3,1
108,서울,1925-11-08,7.5,.5,14.5,,3.2,.9
108,서울,1925-11-09,8.8,2.7,14.9,,1.2,.5
108,서울,1925-11-10,8.7,5.5,10.5,18.1,3,1.4
108,서울,1925-11-11,11.2,8.2,15.4,.7,4.1,1.9
108,서울,1925-11-12,8,5.4,11.6,,.8,.7
108,서울,1925-11-13,6.2,1.5,11.9,,3.6,1.5
108,서울,1925-11-14,8.3,2.4,14.3,10.2,5.4,2.1
108,서울,1925-11-15,7,.7,13,,5.1,2.2
108,서울,1925-11-16,8.4,3.4,11.9,,1.8,.8
108,서울,1925-11-17,10,7.9,11.4,11.4,3.7,3
108,서울,1925-11-18,12.2,9,15,.8,2.7,1.3
108,서울,1925-11-19,10.9,7.6,14.4,1.7,3.4,1.7
108,서울,1925-11-20,5.9,1.5,11.8,,2.9,1.5
108,서울,1925-11-21,7.6,1.9,14.5,3.5,10.8,3.4
108,서울,1925-11-22,3.4,-1.5,8.7,,1.9,1.4
108,서울,1925-11-23,3.8,-2.8,10.7,,2,.7
108,서울,1925-11-24,5.8,1.7,11.4,,.8,.5
108,서울,1925-11-25,6.3,-.6,13.4,,3.1,1.2
108,서울,1925-11-26,7.5,.2,13.1,,1.8,.5
108,서울,1925-11-27,7.2,1.3,11.5,,2.9,2.1
108,서울,1925-11-28,4.4,.4,8.3,9.6,8.3,3.1
108,서울,1925-11-29,-.7,-4.3,2.1,,4,3
108,서울,1925-11-30,.5,-6.2,4.1,,4.8,1.4
108,서울,1925-12-01,1.5,-.8,5.2,12.8,6.5,4.3
108,서울,1925-12-02,-1.3,-3.3,0,,7.8,4.3
108,서울,1925-12-03,-2.1,-4.1,-.9,,1.8,1.3
108,서울,1925-12-04,-1.7,-5.6,.4,,2.9,1.4
108,서울,1925-12-05,-2,-4.1,.6,,3.6,1.2
108,서울,1925-12-06,-.8,-7.1,4.4,,1.8,.6
108,서울,1925-12-07,1.1,-4,5.8,1.6,3,1
108,서울,1925-12-08,3.3,-.5,7.5,1.9,4.2,1.5
108,서울,1925-12-09,9.3,2.5,14.1,,3.8,2.1
108,서울,1925-12-10,3.2,-1.5,10.5,,7.1,4.3
108,서울,1925-12-11,.8,-4.7,5.5,.3,3.9,1.7
108,서울,1925-12-12,-.6,-4.4,3,,5,2.6
108,서울,1925-12-13,3.5,-4.1,9,.5,2.8,.9
108,서울,1925-12-14,8.7,3.4,12.2,,5.1,.9
108,서울,1925-12-15,6.5,-.6,10.5,23.3,6.9,3.6
108,서울,1925-12-16,-5,-8.7,.3,,4.9,4.5
108,서울,1925-12-17,-8.7,-11.9,-4.7,,5.4,3.1
108,서울,1925-12-18,-9.7,-14.5,-5.2,,4.1,1.7
108,서울,1925-12-19,-1.5,-10.3,3,.2,3.6,1.4
108,서울,1925-12-20,-2.3,-7.7,.9,,1.2,.7
108,서울,1925-12-21,-1.5,-3,.2,2.7,3.2,1.8
108,서울,1925-12-22,-4.7,-7.8,-2.1,,5,3.1
108,서울,1925-12-23,-6.2,-11.1,-2.7,,3.1,2.1
108,서울,1925-12-24,-6.2,-13.2,-.1,,2,.7
108,서울,1925-12-25,.1,-8.6,2.1,0,2.3,1.5
108,서울,1925-12-26,2.5,.2,3.6,4.7,1.9,.9
108,서울,1925-12-27,4.1,1.1,5.6,.2,2.2,1.2
108,서울,1925-12-28,-2.1,-8.7,4.8,,6.5,3.4
108,서울,1925-12-29,-12.3,-14.8,-8.3,,6.5,4.8
108,서울,1925-12-30,-12.4,-17.4,-9.2,0,3.7,1.7
108,서울,1925-12-31,-8.4,-15.6,-4.1,0,1.3,1.3
108,서울,1926-01-01,-1.4,-5.9,.2,6.6,.9,.9
108,서울,1926-01-02,-8.8,-12,-1.4,.4,3.8,2.9
108,서울,1926-01-03,-12.5,-18.6,-9.5,0,2.7,1.5
108,서울,1926-01-04,-5.5,-12.8,-2.8,.2,1.7,.9
108,서울,1926-01-05,-4.7,-8.1,-2.6,1.5,4.3,1.8
108,서울,1926-01-06,-7.8,-16.4,-2.8,,3.2,1.2
108,서울,1926-01-07,-6.8,-14,-1.8,0,1.3,.9
108,서울,1926-01-08,-3.1,-6.3,-.1,.1,4.4,1.8
108,서울,1926-01-09,-7.6,-13.4,-2.4,,1.1,.7
108,서울,1926-01-10,-6.8,-15.8,-1.1,,3,.8
108,서울,1926-01-11,-1.1,-6.3,3.8,,.9,.7
108,서울,1926-01-12,-.1,-1.9,.8,11.4,2.3,1.4
108,서울,1926-01-13,-.9,-2.9,1.6,.4,1.4,.5
108,서울,1926-01-14,-2.4,-5.7,1.1,,3.4,1.2
108,서울,1926-01-15,-6.5,-11.4,-2.1,,2.1,1.3
108,서울,1926-01-16,-5.1,-12.8,-.4,.5,1.9,1.1
108,서울,1926-01-17,.6,-3.5,3.1,2,3,1.1
108,서울,1926-01-18,2.7,.2,6.2,.3,1.9,1
108,서울,1926-01-19,-4.8,-9.5,1.7,,8,4.6
108,서울,1926-01-20,-9.2,-13.1,-5.4,,6.4,3.7
108,서울,1926-01-21,-9.2,-12.5,-5.7,,5.2,2.7
108,서울,1926-01-22,-8.5,-12.4,-4.9,,3.9,3
108,서울,1926-01-23,-10.5,-14.6,-5.7,,5.1,2.8
108,서울,1926-01-24,-10.4,-14.7,-5.2,,3.6,1.6
108,서울,1926-01-25,-6.6,-14.7,-.9,0,1.9,.8
108,서울,1926-01-26,-.2,-6.2,4.1,,4.6,1.1
108,서울,1926-01-27,1.4,-2.6,6.2,0,6.1,2.3
108,서울,1926-01-28,-2.9,-5.8,.6,,3.6,2.5
108,서울,1926-01-29,-3.1,-9.6,2.8,,2.2,1.1
108,서울,1926-01-30,-1.9,-4.6,-.2,4.6,3.5,1.2
108,서울,1926-01-31,-6.3,-10,-1.2,.8,5.5,1.7
108,서울,1926-02-01,-7.5,-15.1,-1,,2.3,1
108,서울,1926-02-02,-2.7,-10.7,1.3,,1.2,.7
108,서울,1926-02-03,-.9,-3.1,-.2,3.1,2.3,1.1
108,서울,1926-02-04,-.2,-3.1,3.9,2.2,3.6,1.4
108,서울,1926-02-05,-5.1,-8.5,-.4,,2,1.6
108,서울,1926-02-06,-4,-13.1,1.6,,1.8,1
108,서울,1926-02-07,-.8,-3.9,2.5,,1.6,.8
108,서울,1926-02-08,.3,-3.3,3,,1.6,.8
108,서울,1926-02-09,2.1,-4.4,7.1,,2.7,1.1
108,서울,1926-02-10,.4,-6.3,5.4,3.7,4.8,3
108,서울,1926-02-11,-7.1,-10.3,-3.8,,6.4,3.3
108,서울,1926-02-12,-4.7,-12.4,-.3,0,1.8,1
108,서울,1926-02-13,.1,-3,2.5,,2.6,1.4
108,서울,1926-02-14,2.9,.4,5.5,.2,3.6,2
108,서울,1926-02-15,-7.8,-10.1,1.6,,5.1,4.6
108,서울,1926-02-16,-7.3,-13.6,-1.7,,2.6,1.4
108,서울,1926-02-17,-4.9,-10.2,-.8,,1.7,.4
108,서울,1926-02-18,-.5,-7,3.4,0,3.7,1.5
108,서울,1926-02-19,-2.6,-5.6,1.1,,5.1,4.3
108,서울,1926-02-20,-3,-9.6,3.1,,3.1,1.2
108,서울,1926-02-21,.4,-7.1,7.7,,2.5,1.1
108,서울,1926-02-22,-2.2,-6.2,3.7,0,7.4,2.7
108,서울,1926-02-23,-6.9,-10.7,-2.7,.2,7,3.9
108,서울,1926-02-24,-5,-9.5,-.6,0,6,3.4
108,서울,1926-02-25,-4,-11.4,2,,3.7,1.6
108,서울,1926-02-26,-.6,-5.5,4,,2.7,1
108,서울,1926-02-27,.3,-6.2,7,,4.2,1.5
108,서울,1926-02-28,1.5,-3.7,7.2,,11.2,.8
108,서울,1926-03-01,4.1,-1.5,11.5,,2.6,1.1
108,서울,1926-03-02,2.4,-.6,7.5,0,4.7,1.9
108,서울,1926-03-03,2.2,-3.5,8.3,,2.2,1.1
108,서울,1926-03-04,2.8,-2.6,7.5,,2.4,.7
108,서울,1926-03-05,3.6,-2.7,11.2,,3.6,1.2
108,서울,1926-03-06,2.9,-3.5,9.8,,3.7,1.7
108,서울,1926-03-07,2.9,-3.2,9.5,,3.5,1.9
108,서울,1926-03-08,2.9,-3.6,9.8,,3.1,1.2
108,서울,1926-03-09,2.5,-3.5,7.9,,2.5,.9
108,서울,1926-03-10,3.4,.4,7.2,1.4,7.6,3.6
108,서울,1926-03-11,2.2,-1.7,7,,5,3.7
108,서울,1926-03-12,4.9,-2.6,12.4,,5.8,1.6
108,서울,1926-03-13,5,3.4,6.4,6,4.3,2.1
108,서울,1926-03-14,4.1,1,8.2,.5,8.1,3.5
108,서울,1926-03-15,1.1,-1.2,4.4,0,7.1,4.7
108,서울,1926-03-16,.5,-4,4,0,7.2,4
108,서울,1926-03-17,2,-3.6,8,,7.9,3.1
108,서울,1926-03-18,1.9,-4,8.7,,2.9,1.6
108,서울,1926-03-19,4.2,-1.8,8.7,,2.9,1.1
108,서울,1926-03-20,1.8,-1.3,7.2,3.7,6.9,3
108,서울,1926-03-21,0,-5,4.3,.1,5.3,3.2
108,서울,1926-03-22,1.8,-4.7,7.5,,9.7,3.3
108,서울,1926-03-23,2.6,-4,8.8,,5,2.3
108,서울,1926-03-24,4.1,-3.2,12.2,,9.2,3.4
108,서울,1926-03-25,-1.5,-4.7,3.3,0,9.2,6
108,서울,1926-03-26,-.4,-6.5,5,,5.6,4.4
108,서울,1926-03-27,1.1,-5.7,7.4,,5,2.4
108,서울,1926-03-28,7,-2.7,15.8,,6.8,2.9
108,서울,1926-03-29,8.1,3.2,14.6,,6.7,3.2
108,서울,1926-03-30,7,0,15,.1,4.6,1.9
108,서울,1926-03-31,9,-1,19.4,,5.1,1.7
108,서울,1926-04-01,11.2,2.6,18.8,,3.5,1.5
108,서울,1926-04-02,7.5,3.9,11.7,24.1,5.1,2.3
108,서울,1926-04-03,5.9,3,9.4,.5,2.7,2.7
108,서울,1926-04-04,5.7,-1.2,11.6,,8.2,2.6
108,서울,1926-04-05,8.3,1.6,15.2,,4.1,1.9
108,서울,1926-04-06,7.2,.2,13.7,,5.7,2.2
108,서울,1926-04-07,9.5,2.2,16.6,,5.7,2.5
108,서울,1926-04-08,12.5,4.6,19.9,,7.9,3.1
108,서울,1926-04-09,9.7,6.5,14.5,.1,8.2,4.8
108,서울,1926-04-10,6.7,3.1,12.2,.2,6.4,4.6
108,서울,1926-04-11,6.2,.3,13,,5,2.9
108,서울,1926-04-12,7.2,.7,13.7,,6.2,3
108,서울,1926-04-13,6.9,.2,14.1,,7.5,3.2
108,서울,1926-04-14,8.7,.7,16.6,,5.1,1.7
108,서울,1926-04-15,8.8,2.6,15.2,,5.8,2
108,서울,1926-04-16,11.9,2.4,19.2,,4,1.6
