瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,2015-02-14,5.3,-.8,11.3,,6.5,3
159,何魂,2015-02-15,7.8,5.1,10.5,2.5,4.6,2.6
159,何魂,2015-02-16,6.7,6.1,7.6,3.5,5.1,3.6
159,何魂,2015-02-17,6.5,3.4,11.6,,6.3,3
159,何魂,2015-02-18,4.6,1.9,9.4,,6.7,4
159,何魂,2015-02-19,4.9,.7,11.5,,6.6,3.1
159,何魂,2015-02-20,6.6,2.3,11.2,,5.4,2.7
159,何魂,2015-02-21,9,5.5,10.5,13,5.2,2.7
159,何魂,2015-02-22,11.1,6,15.4,4.5,8,4.2
159,何魂,2015-02-23,6.7,2.9,13.6,,7.5,3.4
159,何魂,2015-02-24,7.8,3.9,13.9,,7.3,2.8
159,何魂,2015-02-25,9.7,6.2,12.9,,3.6,2
159,何魂,2015-02-26,8.8,2.5,14.9,,8.4,3.8
159,何魂,2015-02-27,2,-1.5,6.4,,6.3,3.4
159,何魂,2015-02-28,5.3,2.9,7.9,6,5.6,3.5
159,何魂,2015-03-01,5.1,2.2,9.6,2.5,6.2,2.6
159,何魂,2015-03-02,5.2,.9,10.2,,7.4,3.3
159,何魂,2015-03-03,5,2.8,6.8,7.5,5.7,2.5
159,何魂,2015-03-04,3.2,-.4,7.7,,8.7,4.5
159,何魂,2015-03-05,3.7,-2,9.5,,7.2,3.2
159,何魂,2015-03-06,6.4,3.5,10.8,,5.1,3.1
159,何魂,2015-03-07,7.9,3.9,12.8,,4.9,2
159,何魂,2015-03-08,8.7,4.2,13,,6.2,2.5
159,何魂,2015-03-09,8.8,-.2,17,0,9.8,4.3
159,何魂,2015-03-10,.7,-4.1,6.3,,10,5.5
159,何魂,2015-03-11,4.2,-1.2,8.5,,9.9,5.5
159,何魂,2015-03-12,6.1,1.1,10,,10.3,5.6
159,何魂,2015-03-13,8.2,5.8,12,11,8.3,5.6
159,何魂,2015-03-14,8.5,4.1,13.5,,5.9,2.8
159,何魂,2015-03-15,10.5,6.5,15.3,,6.5,3.1
159,何魂,2015-03-16,12.3,7.5,18.4,,3.8,1.5
159,何魂,2015-03-17,14.6,9.7,19,,6.9,2.6
159,何魂,2015-03-18,11.3,9.1,14.7,45,6.4,3.4
159,何魂,2015-03-19,11.3,8.7,17.8,2.5,4.9,2.6
159,何魂,2015-03-20,13.1,9.9,18.9,,5.2,2.6
159,何魂,2015-03-21,15.5,10.8,20.9,,7,3.8
159,何魂,2015-03-22,14.6,10.9,20.4,,6.5,3.6
159,何魂,2015-03-23,9.3,4.7,14.7,,8.3,3.6
159,何魂,2015-03-24,7.9,3.3,12.4,,5.8,3.2
159,何魂,2015-03-25,9.6,4.9,13.8,,6.5,2.9
159,何魂,2015-03-26,11.2,7.3,15.6,,7.8,4.4
159,何魂,2015-03-27,13.4,9.4,19.3,,7.4,4.4
159,何魂,2015-03-28,14.1,9.2,18.7,,7.5,4.3
159,何魂,2015-03-29,14.6,10.7,20.7,,8,2.8
159,何魂,2015-03-30,15.4,11,20.1,,7.6,3.1
159,何魂,2015-03-31,14.6,13,16.2,8,7.1,2.7
159,何魂,2015-04-01,12.8,10.5,16.3,.4,6.4,3.7
159,何魂,2015-04-02,13.5,10.6,17.4,4.5,13,4.1
159,何魂,2015-04-03,16.1,11.7,20.7,31,14.8,6.7
159,何魂,2015-04-04,10.8,8.1,15.1,47,6.5,4.6
159,何魂,2015-04-05,10.7,8.4,12.6,5,4.6,2.6
159,何魂,2015-04-06,11.3,10,12.9,11.5,5.4,2.2
159,何魂,2015-04-07,9.8,8.8,12.3,,5.6,3.6
159,何魂,2015-04-08,8.7,6.7,10.9,,4.4,3
159,何魂,2015-04-09,10,5.9,14.5,,6.4,3.4
159,何魂,2015-04-10,11.8,8.3,17.6,,5.9,3.4
159,何魂,2015-04-11,12.5,7.8,17.6,,5.5,2.8
159,何魂,2015-04-12,13.1,9.8,18.1,1.5,6.9,3.9
159,何魂,2015-04-13,11.1,10,13.5,14,6.5,4.5
159,何魂,2015-04-14,11.1,8.4,14.9,12,9.2,5
159,何魂,2015-04-15,13.7,7.8,19.6,,10.3,5.2
159,何魂,2015-04-16,14.6,9.9,19,.1,9.6,5.6
159,何魂,2015-04-17,13.5,8.2,19,,7.5,4
159,何魂,2015-04-18,14.7,10.8,20.1,8,5.5,2.3
159,何魂,2015-04-19,15.9,14,17.2,87.5,6.9,2.4
159,何魂,2015-04-20,11.7,9.4,15.2,8.5,4.8,2.9
159,何魂,2015-04-21,12.8,8.1,16.5,,4.9,2.1
159,何魂,2015-04-22,17.2,12.4,21.9,,7.8,3.5
159,何魂,2015-04-23,16.9,13.3,20.6,,6.5,4
159,何魂,2015-04-24,16.4,12.2,21.9,,5.5,3.2
159,何魂,2015-04-25,17.4,15,21.1,,5.5,2.9
159,何魂,2015-04-26,17.7,14.1,22.6,,6.6,3.7
159,何魂,2015-04-27,18.8,15,23.9,,7.5,4.3
159,何魂,2015-04-28,18.4,15.1,23,2,5,2
159,何魂,2015-04-29,15.7,14.7,17.4,35,3.7,2.6
159,何魂,2015-04-30,17,14.1,20.3,,3.8,2.2
159,何魂,2015-05-01,19.3,15.3,23.3,,5.2,2.2
159,何魂,2015-05-02,19.8,15.8,23.9,,5.3,2.1
159,何魂,2015-05-03,16.8,16,18.9,42,5.2,2.1
159,何魂,2015-05-04,20,15.3,25.5,,5.6,2.6
159,何魂,2015-05-05,16,12.3,21,,8.4,3.8
159,何魂,2015-05-06,16.4,13.9,19.1,,6.2,3.2
159,何魂,2015-05-07,19,14.8,22.5,,5.6,3.1
159,何魂,2015-05-08,19.5,15.7,23.3,,4.4,2
159,何魂,2015-05-09,18.3,15.9,21.9,.2,4.9,2.4
159,何魂,2015-05-10,16.3,13.8,19.4,,5.1,3.3
159,何魂,2015-05-11,16.6,13.6,20.6,68.5,7.6,2.7
159,何魂,2015-05-12,16.1,13.9,18.6,37.5,11.9,6.9
159,何魂,2015-05-13,19.3,15,22.6,,13.3,7.9
159,何魂,2015-05-14,18.3,15.7,21.1,,11.1,6.4
159,何魂,2015-05-15,17.5,15,22.3,.5,5.3,2.2
159,何魂,2015-05-16,16,14.1,19,.3,5.8,2.8
159,何魂,2015-05-17,19.1,14.6,24.1,,4.6,2
159,何魂,2015-05-18,15.5,13.5,18.6,30,6,1.9
159,何魂,2015-05-19,17.9,14,23.6,,6.9,3.4
159,何魂,2015-05-20,18.2,14.3,23.6,,5.5,2.8
159,何魂,2015-05-21,19,14,23.5,,6.7,3.6
159,何魂,2015-05-22,20.7,17.6,25.1,,6.8,3.4
159,何魂,2015-05-23,19.3,16.1,22.7,,5.8,3
159,何魂,2015-05-24,20,15.8,23.9,,6.3,2.4
159,何魂,2015-05-25,19.9,16.4,24.3,,6.5,2.9
159,何魂,2015-05-26,22.4,16.8,30.2,,7,2.8
159,何魂,2015-05-27,21.9,18.3,26.3,,5.2,2.1
159,何魂,2015-05-28,21.3,18.3,26.5,,4.2,1.9
159,何魂,2015-05-29,22.7,17.8,27.4,,3.8,1.9
159,何魂,2015-05-30,19.6,17.7,21.5,4,5.6,1.8
159,何魂,2015-05-31,20.9,17.3,26.5,,5.3,2.1
159,何魂,2015-06-01,21.1,16.9,25.2,,6.9,2.7
159,何魂,2015-06-02,21,19.2,23.5,.1,6.2,3.6
159,何魂,2015-06-03,21.3,18.3,28,,5.7,3
159,何魂,2015-06-04,21.8,17,28.1,,6.9,3
159,何魂,2015-06-05,16.3,14,20.7,7,4,1.7
159,何魂,2015-06-06,18.1,13.7,22.6,,4.6,2.5
159,何魂,2015-06-07,19.8,16.2,24.2,,4,1.9
159,何魂,2015-06-08,20.3,18,23,2,2.7,1.2
159,何魂,2015-06-09,21.2,19.1,23.7,,6.4,2.5
159,何魂,2015-06-10,23.2,18.8,27.8,,4.2,1.8
159,何魂,2015-06-11,21.2,20.5,21.8,3,4.8,1.9
159,何魂,2015-06-12,21.1,18.6,26.5,,7.5,4.1
159,何魂,2015-06-13,20.3,17.9,23.6,,10.8,3.5
159,何魂,2015-06-14,21.2,17.4,25.1,,6.6,2.8
159,何魂,2015-06-15,21.1,20.4,22.4,1,6.3,3.6
159,何魂,2015-06-16,20.9,19.2,23,,5.9,1.9
159,何魂,2015-06-17,20.9,19.3,24,,4.8,2.4
159,何魂,2015-06-18,22.4,19.8,25.6,,5.4,3.5
159,何魂,2015-06-19,22.2,19.2,27.1,,5.3,3.4
159,何魂,2015-06-20,19.7,17.9,22.9,.5,3.9,2
159,何魂,2015-06-21,20.6,18.5,23.8,.1,4.6,1.9
159,何魂,2015-06-22,21.3,18.5,24.9,,6.2,3.1
159,何魂,2015-06-23,22.5,19.2,26.3,,5.2,2.6
159,何魂,2015-06-24,22.6,19.9,26.3,,4.1,2.7
159,何魂,2015-06-25,22.4,19.7,26.6,17.5,4.3,2.9
159,何魂,2015-06-26,22.9,21,25.8,14.5,7.2,2.9
159,何魂,2015-06-27,20.9,18.6,23.5,1,3.2,1.8
159,何魂,2015-06-28,20.4,17.7,24.1,,4.3,2.6
159,何魂,2015-06-29,21.8,17.5,26.1,,4.2,2.3
159,何魂,2015-06-30,20.8,19.2,23.3,22.5,5.5,2.5
159,何魂,2015-07-01,22.7,19.1,27,.1,7.4,3.9
159,何魂,2015-07-02,22,19.8,26.5,,7,3.8
159,何魂,2015-07-03,23.3,19.9,27.2,,5.4,2.8
159,何魂,2015-07-04,21.2,19.3,23.6,,4.3,2.7
159,何魂,2015-07-05,21.3,18.4,24.7,,4.4,2.4
159,何魂,2015-07-06,21.3,18.6,24.6,,4.3,2.6
159,何魂,2015-07-07,19.5,18.9,20.3,34,4.3,2.7
159,何魂,2015-07-08,20.8,19.5,22.2,37,3.4,1.9
159,何魂,2015-07-09,23.2,20.6,27.2,5,5.3,3.5
159,何魂,2015-07-10,24,21.4,27.9,,4.5,3.1
159,何魂,2015-07-11,24.1,21.2,27.7,3.5,4.4,2.1
159,何魂,2015-07-12,23.6,22.9,24.7,28,11.1,5.7
159,何魂,2015-07-13,22.6,21.8,24.8,,13.4,8.6
159,何魂,2015-07-14,23.5,21.5,26.8,,9.5,4
159,何魂,2015-07-15,24.8,21.4,30.6,,6.1,2.7
159,何魂,2015-07-16,21.6,19.7,24.9,,8.1,5.4
159,何魂,2015-07-17,20.4,19.1,22.1,.5,5.5,2.5
159,何魂,2015-07-18,22.3,19.3,25.1,,4.7,2.4
159,何魂,2015-07-19,23.3,20.8,28.7,.1,4.2,2.6
159,何魂,2015-07-20,23.6,22.5,25.6,12,3.9,2.5
159,何魂,2015-07-21,22.9,21.4,26.5,2,3.4,1.5
159,何魂,2015-07-22,23.8,22,26.5,8.5,8.3,2.4
159,何魂,2015-07-23,25.7,23.5,28.8,39.5,9.2,5.5
159,何魂,2015-07-24,25.5,24.7,27.1,4,12.6,8.9
159,何魂,2015-07-25,26.4,24.8,28.7,,10.5,6.3
159,何魂,2015-07-26,27.6,23.4,30.4,,5.8,2.3
159,何魂,2015-07-27,28.2,26.1,31.9,,7.7,3.9
159,何魂,2015-07-28,28.3,25.9,31.9,,6.7,4.3
159,何魂,2015-07-29,27.7,25.7,31,2.5,6.7,4.4
159,何魂,2015-07-30,27.8,25.9,31,,6.9,4.8
159,何魂,2015-07-31,28.3,24.6,31.9,,6.9,4
159,何魂,2015-08-01,27,24.8,30.7,,5.8,3.6
159,何魂,2015-08-02,26.9,22.7,30.6,,7.5,4.4
159,何魂,2015-08-03,27.4,24.9,30.7,,7.4,4.5
159,何魂,2015-08-04,27.4,24.9,31.3,,7.7,5.2
159,何魂,2015-08-05,27.5,25.4,31.6,,6.9,4.4
159,何魂,2015-08-06,27.9,24.7,30.9,,6.5,2.6
159,何魂,2015-08-07,29.1,26.1,32.4,,4.5,2.2
159,何魂,2015-08-08,28.8,26.6,32.2,,5.8,2.4
159,何魂,2015-08-09,28.9,26.1,31.7,,6.2,2.9
159,何魂,2015-08-10,29.1,26.9,33.5,,5.9,2.3
159,何魂,2015-08-11,27.4,21.6,31.3,4.5,5.9,2.6
159,何魂,2015-08-12,23.1,21.3,23.8,11.5,4.5,2.9
159,何魂,2015-08-13,25.3,22.6,28.9,,6.3,2.9
159,何魂,2015-08-14,25.9,23.3,29.3,,6.3,2.7
159,何魂,2015-08-15,26.9,23.9,30.8,,4.7,1.9
159,何魂,2015-08-16,26.5,23.3,30.5,2.5,4.3,2.6
159,何魂,2015-08-17,25.2,22.2,28.4,1,4.2,2.5
159,何魂,2015-08-18,25.7,23.4,28.6,,4.4,2.7
159,何魂,2015-08-19,26.3,24.1,29.7,0,3.9,2.6
159,何魂,2015-08-20,25.6,24.1,28.4,1.5,3.6,1.8
159,何魂,2015-08-21,23,21.7,24.7,76,4.3,1.9
159,何魂,2015-08-22,25.9,22.8,29.3,,5,2.4
159,何魂,2015-08-23,26.3,23.8,29.8,,4.5,2.1
159,何魂,2015-08-24,25.3,24.2,26.6,1.5,5.1,3.5
159,何魂,2015-08-25,22.5,20.5,24.8,33.5,10.2,5.5
159,何魂,2015-08-26,22.9,20.5,25.7,,4.7,2.2
159,何魂,2015-08-27,25.1,21.9,29.1,,7.7,4
159,何魂,2015-08-28,25.3,22.7,29,,7.8,3.8
159,何魂,2015-08-29,24.9,22.4,27.5,,4.4,2.1
159,何魂,2015-08-30,24.7,22.2,28.7,,4.9,1.8
159,何魂,2015-08-31,24.9,22.7,29.2,.5,4.9,2.9
159,何魂,2015-09-01,23.9,21.2,27.7,12,5.9,3.1
159,何魂,2015-09-02,24.6,22,27.1,.5,6.9,2.9
159,何魂,2015-09-03,24.8,21.6,28.8,6,6.9,3.5
159,何魂,2015-09-04,24.6,22.2,28.7,,5.4,2.7
159,何魂,2015-09-05,23.1,20.1,26.7,7.5,5.1,2.2
159,何魂,2015-09-06,21.1,19.4,23.9,15.5,5.7,3.2
159,何魂,2015-09-07,21.6,19.2,27,,5.7,3.9
159,何魂,2015-09-08,21.9,18.3,26.3,,6.4,4.1
159,何魂,2015-09-09,22.9,19.2,28,,6.8,4
159,何魂,2015-09-10,22.5,19.1,27.5,,5.1,2.6
159,何魂,2015-09-11,23.8,19.8,27.1,0,7,3.7
159,何魂,2015-09-12,21.7,19.2,23.8,6,5.5,3
159,何魂,2015-09-13,21.3,17,26.9,,4.9,2.2
159,何魂,2015-09-14,21.6,18.2,26.1,,4.4,2.4
159,何魂,2015-09-15,21,18.3,24.8,,5.2,3.3
159,何魂,2015-09-16,20.2,17,25.2,18,6.1,3.5
159,何魂,2015-09-17,18.4,17.3,19.3,64.5,6,4.1
159,何魂,2015-09-18,21.1,18.4,25.8,,4.9,3
159,何魂,2015-09-19,20.9,18.1,25,,4.4,2.2
159,何魂,2015-09-20,21.6,18.2,25.8,,3.9,1.6
159,何魂,2015-09-21,22.5,19.2,26.7,,4.9,2.3
159,何魂,2015-09-22,22.1,18.8,26.2,,4.6,3
159,何魂,2015-09-23,20.7,19.2,22.5,33.5,4.7,2.5
159,何魂,2015-09-24,20.7,19.4,23.2,8.5,4.6,3.1
159,何魂,2015-09-25,22.1,19.9,25.5,,6.8,2.7
159,何魂,2015-09-26,22.5,19.1,26.8,,4.2,2
159,何魂,2015-09-27,22.3,19.1,26.5,,4.8,2.6
159,何魂,2015-09-28,22.9,18.3,27.9,,4.5,2.3
159,何魂,2015-09-29,22.4,19.4,27,,5.1,3.2
159,何魂,2015-09-30,20.7,18.8,22.5,,4.4,2.6
159,何魂,2015-10-01,21.7,18.2,25.2,57,15.1,5.6
159,何魂,2015-10-02,17.7,13,23.4,,9.8,4.2
159,何魂,2015-10-03,20,15,25.1,,6.1,3.2
159,何魂,2015-10-04,19.7,17.3,23.6,,4.9,2.3
159,何魂,2015-10-05,19.4,16.9,24,,4.8,2.3
159,何魂,2015-10-06,19.6,15.5,24.1,,4.6,1.7
159,何魂,2015-10-07,20,16.1,24.6,,4,2.3
159,何魂,2015-10-08,19.8,17,24.8,,5.4,2.4
159,何魂,2015-10-09,19.7,16.3,25,,6.4,3.2
159,何魂,2015-10-10,17.9,13.8,22.5,1,8,4.6
159,何魂,2015-10-11,16.7,13,20.1,,9.2,4.9
159,何魂,2015-10-12,16.4,13.5,21,,5.6,3.2
159,何魂,2015-10-13,17.3,11.8,22.6,,5.6,2.8
159,何魂,2015-10-14,18.1,13.5,24.4,,6,2.7
159,何魂,2015-10-15,18.8,15.6,23.6,,4,1.5
159,何魂,2015-10-16,19.4,15.5,24.7,,4.6,1.9
159,何魂,2015-10-17,19.4,16.5,24,,4,2.6
159,何魂,2015-10-18,19.4,14.8,24.7,,4.7,1.6
159,何魂,2015-10-19,19.5,16.4,24.5,,4.4,2.1
159,何魂,2015-10-20,20.4,17,26.5,,4.6,2.5
159,何魂,2015-10-21,20.1,16.9,24.8,,4.4,2.3
159,何魂,2015-10-22,18.6,16.1,21.8,,4.4,2.9
159,何魂,2015-10-23,18.8,15.5,24.1,,4.5,2.5
159,何魂,2015-10-24,19.8,15.7,25,,5.4,2.4
159,何魂,2015-10-25,17.3,14.7,21.5,,5.5,3.7
159,何魂,2015-10-26,16.6,13.5,20.7,,4.1,2.5
159,何魂,2015-10-27,17,12.2,21.1,4,10.1,3.7
159,何魂,2015-10-28,14.3,10.2,19,,5.7,2.9
159,何魂,2015-10-29,15.3,11.5,20.2,,6.4,2.3
159,何魂,2015-10-30,12.5,8.7,17.1,,6.4,2.5
159,何魂,2015-10-31,10.2,5.8,16.1,,9.9,3.7
159,何魂,2015-11-01,11.3,8,14.1,1,7.8,1.7
159,何魂,2015-11-02,12.9,8.3,18.3,.3,6.9,2.5
159,何魂,2015-11-03,14.5,11.2,20.3,,5.5,2.2
159,何魂,2015-11-04,15.7,10.7,22.4,,5.3,1.7
159,何魂,2015-11-05,17.4,13.7,23.6,,6.2,2.2
159,何魂,2015-11-06,17,14.3,22.2,1.5,5.6,3.4
159,何魂,2015-11-07,16,14,18.1,55,5.1,3.1
159,何魂,2015-11-08,15.7,13.7,19,32,6.4,2.4
159,何魂,2015-11-09,15.2,13.1,19.5,2.5,5.1,1.8
159,何魂,2015-11-10,13.9,11.8,17.5,,7.1,3.3
159,何魂,2015-11-11,15.1,12.3,19.5,.5,4.4,2.8
159,何魂,2015-11-12,17,14.6,20,,5.7,3.8
159,何魂,2015-11-13,14.7,13.2,16.3,19,5.6,3.7
159,何魂,2015-11-14,16.8,15,18.4,,5.8,2.1
159,何魂,2015-11-15,16.9,14.6,21.6,,5.1,1.6
159,何魂,2015-11-16,17,14.5,20.1,6.5,4.6,1.5
159,何魂,2015-11-17,17,14.9,18.7,,5.4,3.1
159,何魂,2015-11-18,13.4,11.8,15.3,4.5,7.2,4.6
159,何魂,2015-11-19,13.3,11.4,16.3,,5.3,3
159,何魂,2015-11-20,14.8,12.5,19.7,.5,4.9,1.4
159,何魂,2015-11-21,14.5,11.4,19.1,,3.6,2
159,何魂,2015-11-22,15.3,12.6,19.9,,4.7,3
159,何魂,2015-11-23,15.3,13.5,18.2,.3,3.9,2.2
159,何魂,2015-11-24,12.5,9.3,17.8,,5.7,3
159,何魂,2015-11-25,8.6,7.3,10.3,.5,6,3
159,何魂,2015-11-26,4.4,1.9,8.2,,10.7,6
159,何魂,2015-11-27,4.6,1.1,9.4,,8.6,4.5
159,何魂,2015-11-28,6.5,2.1,11.4,,4.6,1.8
159,何魂,2015-11-29,9.3,6.2,14.2,,3.6,1.3
159,何魂,2015-11-30,11.6,8.7,16,0,6,2.3
159,何魂,2015-12-01,11.4,6.3,17.2,,3.6,1.5
159,何魂,2015-12-02,12.6,9.3,16.9,3,8.7,2.8
159,何魂,2015-12-03,6.4,3.5,9.9,,11,6.3
159,何魂,2015-12-04,6.1,3.3,10,,11.1,6.1
159,何魂,2015-12-05,7.4,3.4,10.7,,5.6,2.9
159,何魂,2015-12-06,7.8,6,10.6,,5.4,1.9
159,何魂,2015-12-07,10,5.2,16.5,,3.8,1.7
159,何魂,2015-12-08,11,7.3,17.3,,4.7,2.2
159,何魂,2015-12-09,12.2,8.6,16,,4.8,1.3
159,何魂,2015-12-10,12.9,11.2,13.9,32.5,4.6,2.2
159,何魂,2015-12-11,9.7,6.4,13.1,9.5,6.4,3.7
159,何魂,2015-12-12,9.4,6.1,14.7,,6,3.3
159,何魂,2015-12-13,10.4,7.9,15.2,,4.5,1.9
159,何魂,2015-12-14,10.7,8.8,12.3,.5,3.6,2.3
159,何魂,2015-12-15,10,6.5,13.7,.5,6.1,2.6
159,何魂,2015-12-16,5.2,1,10.1,.5,7.7,4.5
159,何魂,2015-12-17,1,-1.4,4.7,,6.3,3.8
159,何魂,2015-12-18,2.4,-2.5,7.6,,6.7,3.8
159,何魂,2015-12-19,6.9,2.7,13.9,,6.6,2.4
159,何魂,2015-12-20,8.4,6,11.5,1,5.7,1.8
159,何魂,2015-12-21,9.4,6.6,14.8,3.5,6.7,2.8
159,何魂,2015-12-22,10.4,4.6,16.4,,6.9,2.3
159,何魂,2015-12-23,11.4,9.2,15.2,.5,5.3,2.7
159,何魂,2015-12-24,9.4,6.4,14.2,,6.9,3
159,何魂,2015-12-25,5.5,2.2,9.8,,7.1,3.1
159,何魂,2015-12-26,7.6,2,12.6,,8.5,4.2
159,何魂,2015-12-27,5.8,1.3,10.4,,6.2,2.9
159,何魂,2015-12-28,1.2,-2,5.4,,6.3,3.2
159,何魂,2015-12-29,2.7,-1.6,8.3,,6.1,2.9
159,何魂,2015-12-30,4.7,0,11,,7.3,2.3
159,何魂,2015-12-31,5.7,2.7,10.5,,6.9,3.2
159,何魂,2016-01-01,5.3,1.1,10.9,,7.4,4.3
159,何魂,2016-01-02,8.1,4.6,12.2,,7.2,4
159,何魂,2016-01-03,11.4,7.9,16.6,,5.5,2.7
159,何魂,2016-01-04,10.4,7.6,15.2,,6.4,2.7
159,何魂,2016-01-05,5.3,3.2,8.1,.2,5.6,3.1
159,何魂,2016-01-06,4.8,1.8,9.9,,6.8,2.9
159,何魂,2016-01-07,3.9,1.1,8.5,,4.9,2.7
159,何魂,2016-01-08,2.5,-.5,6.9,,5.9,2.9
159,何魂,2016-01-09,3.8,-.4,9.4,,5.3,2.8
159,何魂,2016-01-10,4.8,.5,10.1,,4.6,1.9
159,何魂,2016-01-11,4.5,1.7,10.1,,8,3.2
159,何魂,2016-01-12,2.5,-.9,7.9,,7.5,4
159,何魂,2016-01-13,1.5,-2.2,6.9,,6.4,3
159,何魂,2016-01-14,2.9,.2,8.3,,6,3
159,何魂,2016-01-15,4.2,-.5,10.6,,3.7,1.6
159,何魂,2016-01-16,5.7,2.3,10.4,,3.9,1.2
159,何魂,2016-01-17,6.6,5.1,10.3,14.2,5.5,3.2
159,何魂,2016-01-18,2.3,-4,6.9,,12.5,5.8
159,何魂,2016-01-19,-3.1,-5.4,.7,,12.4,7.4
159,何魂,2016-01-20,-2.5,-6.6,2,,8.5,4
159,何魂,2016-01-21,-.9,-3.5,3.3,,7.9,3.8
159,何魂,2016-01-22,.8,-2.7,6.7,,9.7,5.8
159,何魂,2016-01-23,-2.9,-8.5,1.1,0,9.2,3.9
159,何魂,2016-01-24,-7.6,-10.2,-4.2,0,9.5,4.2
159,何魂,2016-01-25,-2.6,-8.2,2.4,,5.8,3.2
159,何魂,2016-01-26,1.4,-3.9,7.3,,8,4.2
159,何魂,2016-01-27,4.7,.7,9.2,,5.8,3.8
159,何魂,2016-01-28,4.4,2.1,6,24.3,5.5,2.5
159,何魂,2016-01-29,4.6,3.5,5.3,20.8,5.9,4.8
159,何魂,2016-01-30,6.1,4.5,8.7,,6,3.6
159,何魂,2016-01-31,3.8,1.4,7,,6.8,3.3
159,何魂,2016-02-01,1.7,-1.2,7.3,,8.6,5.2
159,何魂,2016-02-02,1.2,-4,7.9,,8.9,4.6
159,何魂,2016-02-03,1.9,-2.8,7.5,,7.8,4
159,何魂,2016-02-04,3.2,-.8,7.3,,5,2.6
159,何魂,2016-02-05,4.1,.3,10.1,,5.7,2.8
159,何魂,2016-02-06,2.4,-.7,7,,7,3.6
159,何魂,2016-02-07,3.3,-1.7,9.4,,7.4,3
159,何魂,2016-02-08,4.5,-1.2,8.8,,9.7,4.7
159,何魂,2016-02-09,6.4,3.4,11.9,,10.5,4.3
159,何魂,2016-02-10,6.3,1.3,11.8,,7.6,2.2
159,何魂,2016-02-11,9.2,4,14.7,,4.8,2
159,何魂,2016-02-12,12.3,9.7,13.9,32.7,8.2,2.8
159,何魂,2016-02-13,14.5,12.5,15.8,28.9,10.7,3
159,何魂,2016-02-14,6.7,-.4,15.2,,10.7,5.1
159,何魂,2016-02-15,-.4,-3.5,4.2,,11.1,4.6
159,何魂,2016-02-16,2.2,-2.3,6.3,,9.5,5.7
159,何魂,2016-02-17,3.9,-.6,9.6,,7.7,3.4
159,何魂,2016-02-18,5.7,.3,9.9,,7.8,4.5
159,何魂,2016-02-19,8.9,5.7,14.8,,7.6,3.5
159,何魂,2016-02-20,7.8,3.8,11.6,1.4,7.1,3
159,何魂,2016-02-21,3.8,-.2,8.9,,6.8,3
159,何魂,2016-02-22,6.6,3.1,10.4,,4.9,2.5
159,何魂,2016-02-23,7.9,3.9,12.8,,5.4,2.8
159,何魂,2016-02-24,3,-.5,8.4,,6.7,3.5
159,何魂,2016-02-25,3.1,-2.1,8.8,,8.2,3.6
159,何魂,2016-02-26,6.1,1.3,10.6,,7.4,4
159,何魂,2016-02-27,10.6,7.4,15.6,,7.7,4.4
159,何魂,2016-02-28,10.1,6.5,15.2,.7,13.5,4.4
159,何魂,2016-02-29,1.1,-2.5,6.7,0,10.7,4.5
159,何魂,2016-03-01,1.4,-4.3,7.7,,6.3,3.4
159,何魂,2016-03-02,6.3,.1,11.4,,7.4,3.9
159,何魂,2016-03-03,11.4,5.9,17.2,,8.1,4.7
159,何魂,2016-03-04,11.5,10.6,12.4,35.7,3.4,1.9
159,何魂,2016-03-05,13.7,10.5,16.4,1.6,13,4
159,何魂,2016-03-06,13.3,11.7,17.1,32.7,9.7,3.2
159,何魂,2016-03-07,11.4,7.8,16.2,,5.4,3
159,何魂,2016-03-08,9.6,5.1,13.4,6.6,5.5,2.7
159,何魂,2016-03-09,6.9,2.6,13.4,13.6,6.2,3.5
159,何魂,2016-03-10,5.6,2.1,10.8,,7.2,3.7
159,何魂,2016-03-11,3.5,-.8,10,,7.9,3.8
159,何魂,2016-03-12,5.1,.7,10.3,,7.5,3.3
159,何魂,2016-03-13,7.6,5.2,10.7,,4.1,1.6
159,何魂,2016-03-14,7.7,4.1,14.3,,6.3,3.1
159,何魂,2016-03-15,8.2,3.2,12.3,,5.4,2.9
159,何魂,2016-03-16,11.2,7.3,16.2,,7.1,3.6
159,何魂,2016-03-17,12.6,7.8,16.9,,7.1,3
159,何魂,2016-03-18,12.7,11.5,13.4,38.7,4.3,1.9
159,何魂,2016-03-19,13.3,10.4,19.4,,6.2,3.2
159,何魂,2016-03-20,10.6,8.6,14.2,,4.9,3.2
159,何魂,2016-03-21,10.2,7.3,14.8,,5.5,2.8
159,何魂,2016-03-22,12.3,7.1,16.8,,6.9,3.2
159,何魂,2016-03-23,11,8.2,15.1,0,5.6,3.2
159,何魂,2016-03-24,8.6,5.4,13.5,0,6.4,3.8
159,何魂,2016-03-25,8.1,6.3,11.7,0,4.5,2.4
159,何魂,2016-03-26,7.4,5.6,11.1,4.6,4.7,1.8
159,何魂,2016-03-27,9.5,4.3,16.2,,7.8,3.7
159,何魂,2016-03-28,11.8,6.7,18.3,,7.9,4.4
159,何魂,2016-03-29,13.3,10.1,16.3,,10.5,6.1
159,何魂,2016-03-30,15,12.4,19.6,,7.5,3.7
