지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1945-02-20,-4.8,-11.4,.9,,6.7,2.3
108,서울,1945-02-21,-2.2,-6.9,1.1,0,3.8,1.3
108,서울,1945-02-22,-2.8,-9.1,.5,.3,6.8,3.5
108,서울,1945-02-23,-8,-12.6,-2.3,,7,3.2
108,서울,1945-02-24,-5.9,-12.5,-.1,,5.3,1.7
108,서울,1945-02-25,-2.4,-5.8,3.1,,6.7,2
108,서울,1945-02-26,-2.4,-9.6,1.2,,6,1.8
108,서울,1945-02-27,2.5,-3.4,8.5,,4.7,1.3
108,서울,1945-02-28,5.6,1.9,11.2,,9,1.9
108,서울,1945-03-01,4.2,2.5,5.7,37.1,11.7,8.3
108,서울,1945-03-02,4.3,2.8,5.1,8.5,8.2,2
108,서울,1945-03-03,5.2,-.7,11.7,2.3,6.7,2.6
108,서울,1945-03-04,1.8,-.2,4.6,4.8,6.5,3.2
108,서울,1945-03-05,-.3,-3.3,1.2,2.9,6.7,2.9
108,서울,1945-03-06,-4.2,-6.5,-2,,9.8,5.4
108,서울,1945-03-07,-4.1,-6.7,-1,,10.3,5
108,서울,1945-03-08,-2.9,-8.9,2.7,,5,2.2
108,서울,1945-03-09,-.8,-4,1.3,1.2,10.8,5.4
108,서울,1945-03-10,-1.1,-5.5,3.9,,8.7,3.9
108,서울,1945-03-11,-.7,-5.2,4.6,,5,1.9
108,서울,1945-03-12,4.8,-4.5,13.9,,3.5,1.2
108,서울,1945-03-13,4.5,2.8,5.8,6.2,5.2,2.3
108,서울,1945-03-14,4.1,1.7,6.6,7.6,5,1.7
108,서울,1945-03-15,-.5,-3.6,2.9,,12,5
108,서울,1945-03-16,-3.1,-6,.7,,8.3,3.8
108,서울,1945-03-17,-1.7,-7.4,3.2,2.3,9.3,2.8
108,서울,1945-03-18,.4,-6.1,7.1,0,5,1.8
108,서울,1945-03-19,1.2,-1.5,4.1,1.4,2.8,.8
108,서울,1945-03-20,4,-2.1,12.4,,4.3,1.4
108,서울,1945-03-21,5,.9,6.9,25.9,7.8,3.3
108,서울,1945-03-22,3.5,.4,6.9,12.4,11.7,5.1
108,서울,1945-03-23,2.1,-.2,5.6,,7.3,4.5
108,서울,1945-03-24,2.1,-1.5,6.9,,8.8,3.9
108,서울,1945-03-25,1.3,-3.7,8.1,,6,2.2
108,서울,1945-03-26,4.4,-3.5,12.7,,3.7,1.4
108,서울,1945-03-27,6.2,.1,13.4,,8,2.1
108,서울,1945-03-28,9.4,4,14.7,,7.5,2.8
108,서울,1945-03-29,7.6,4,10.3,2.3,4,1.2
108,서울,1945-03-30,8.6,6.3,14.2,.2,5.2,2.1
108,서울,1945-03-31,7.2,5.7,9.8,6.8,7.8,2.8
108,서울,1945-04-01,9.9,4.2,16.6,,5.5,1.9
108,서울,1945-04-02,11.7,6.9,18.3,0,7,2
108,서울,1945-04-03,9.4,7,13.3,10.5,6,2.4
108,서울,1945-04-04,6.2,2.4,10.8,,8.3,3.8
108,서울,1945-04-05,4.4,-.8,9.7,,8.7,3.4
108,서울,1945-04-06,4.6,.2,10.9,,6,2.9
108,서울,1945-04-07,5.2,-.8,11.7,,5,1.9
108,서울,1945-04-08,5.5,-1.2,13.2,,7.3,2.2
108,서울,1945-04-09,9.1,1.5,16.2,,5.7,1.9
108,서울,1945-04-10,7.6,6.2,11.2,0,6.3,2.6
108,서울,1945-04-11,9.1,3.4,16.8,,7.5,3.4
108,서울,1945-04-12,9.7,3,17.7,,10,4
108,서울,1945-04-13,10,4.4,17.2,,8.3,3.7
108,서울,1945-04-14,9.4,2.1,16.8,,6.7,2.5
108,서울,1945-04-15,11.4,3.1,20.4,,8,2.7
108,서울,1945-04-16,12.5,6.5,20.7,,7.3,2.9
108,서울,1945-04-17,13.3,7,21.8,0,7.2,2.4
108,서울,1945-04-18,11.9,9.3,15.6,3.3,4.7,1.6
108,서울,1945-04-19,10.4,7.3,14.4,.1,10.2,4.1
108,서울,1945-04-20,8.8,4.9,15.2,,11,3.9
108,서울,1945-04-21,11.1,4.9,16.4,,10,4.6
108,서울,1945-04-22,13.4,6.2,21.5,,8.7,3.8
108,서울,1945-04-23,13.7,8.2,22,,6.7,2.6
108,서울,1945-04-24,17.4,9.4,26,.1,5.5,2.2
108,서울,1945-04-25,17.5,11.5,25.2,,5.5,2.7
108,서울,1945-04-26,14.9,10.1,22.8,,7,2.6
108,서울,1945-04-27,15,8.6,23.7,,6.2,2.4
108,서울,1945-04-28,15,9.4,22.5,,6.7,2.2
108,서울,1945-04-29,18.3,8.5,28.9,,8.3,2.5
108,서울,1945-04-30,13.7,9.6,17.6,25.4,10.8,3.8
108,서울,1945-05-01,12.1,8,19,.8,6.7,2.4
108,서울,1945-05-02,11.2,7.3,17.7,,9.3,3.7
108,서울,1945-05-03,11.6,7.5,15.5,0,17.5,6.3
108,서울,1945-05-04,9.5,6.6,14.6,,12.3,5
108,서울,1945-05-05,8.5,5.7,13.7,1,11.7,3.8
108,서울,1945-05-06,9.5,2.7,16.3,,6.7,2.4
108,서울,1945-05-07,11.4,2.9,19.2,0,9.7,3.3
108,서울,1945-05-08,12.4,9,18.3,14.3,6.7,3
108,서울,1945-05-09,14.1,7.7,21.4,,6,3.2
108,서울,1945-05-10,9,8,15,29.8,8,4.4
108,서울,1945-05-11,8.6,6.3,11,3.9,6.7,2.9
108,서울,1945-05-12,9.5,2.8,14.7,0,5,2.1
108,서울,1945-05-13,13.2,6.7,20.3,0,4.7,1.8
108,서울,1945-05-14,15.6,11.5,22.8,16.9,13.3,2.5
108,서울,1945-05-15,14,12.7,16.5,12.7,6.2,3.3
108,서울,1945-05-16,11.3,9.2,14.5,15.1,6.5,2.3
108,서울,1945-05-17,14.1,8.9,20,,5.5,2.3
108,서울,1945-05-18,14.8,9.1,21.7,.1,6.8,2.1
108,서울,1945-05-19,14.3,10.7,20,9.4,5.3,1.9
108,서울,1945-05-20,15.1,9.6,20.7,,5.3,2
108,서울,1945-05-21,17.1,11.4,25.1,,5.8,2.2
108,서울,1945-05-22,13.9,12.4,18.9,0,6.2,2.6
108,서울,1945-05-23,12.8,9.7,17.8,0,5.5,3.4
108,서울,1945-05-24,15.6,10.3,22.7,,5.3,2.8
108,서울,1945-05-25,18.7,13,26.4,,11.7,4.7
108,서울,1945-05-26,16.5,11.9,23.2,,8.3,3.6
108,서울,1945-05-27,15.7,10,23.2,,8.3,3.5
108,서울,1945-05-28,17.3,11.2,24.4,.4,8.3,2.2
108,서울,1945-05-29,15.7,13.7,21.7,5,7.2,2.7
108,서울,1945-05-30,17.4,11.5,24.5,,7,2.2
108,서울,1945-05-31,20,10.6,29.2,,5,1.7
108,서울,1945-06-01,17.8,14.8,21.9,30.3,12.3,2.5
108,서울,1945-06-02,14.8,11.8,17.9,18.2,10,4.9
108,서울,1945-06-03,16.4,10.7,22.2,,11.8,4
108,서울,1945-06-04,19.8,12.9,27.6,0,5.2,1.6
108,서울,1945-06-05,17.6,14.9,23.7,19.2,6.5,2.8
108,서울,1945-06-06,16.7,14.2,20.9,21.3,6.7,4.1
108,서울,1945-06-07,17.1,11.9,23.5,,5.3,2.8
108,서울,1945-06-08,17.8,11.8,24.7,,5.3,2.3
108,서울,1945-06-09,19.3,14,25.6,,5.8,2
108,서울,1945-06-10,19.8,14.8,26.9,,6.7,2
108,서울,1945-06-11,17.3,16.5,19,15.8,7,2
108,서울,1945-06-12,19.6,16.6,24.8,2.4,4,1.4
108,서울,1945-06-13,21,16.5,27.7,,5.8,1.8
108,서울,1945-06-14,21.1,15,28.5,,5.3,1.9
108,서울,1945-06-15,19.7,15.9,26.1,,5,2.1
108,서울,1945-06-16,20.4,16.1,26.6,,6.5,2.2
108,서울,1945-06-17,20.9,16.5,27.5,,7.7,2.4
108,서울,1945-06-18,22.9,18,29.5,,5.3,2
108,서울,1945-06-19,23.1,16.4,31.3,,5,1.8
108,서울,1945-06-20,22.7,16.7,31.4,,5.8,1.8
108,서울,1945-06-21,23,18.7,30.2,,6.8,1.9
108,서울,1945-06-22,21.5,18.9,24.8,12.6,7,2.1
108,서울,1945-06-23,21.9,17.1,26,49.4,8.7,3.6
108,서울,1945-06-24,20.8,18.7,26.3,,7.7,3.2
108,서울,1945-06-25,21.6,17.3,28,2.1,8,2.4
108,서울,1945-06-26,21,16.9,27.6,,5.3,2.3
108,서울,1945-06-27,21.4,15.5,28.8,,4.7,1.7
108,서울,1945-06-28,24,16,31.5,0,5.3,1.1
108,서울,1945-06-29,19.5,17.8,24.9,105,8,4.6
108,서울,1945-06-30,21.1,19,22.3,41.4,5.7,3.2
108,서울,1945-07-01,22.8,20.3,27.8,17.7,4,2
108,서울,1945-07-02,23,19.1,28.6,1.4,3.2,1.9
108,서울,1945-07-03,24.1,21.6,29.3,23.7,6.7,3.1
108,서울,1945-07-04,23.6,21.2,28.5,1.1,3.8,1.8
108,서울,1945-07-05,24.6,22,29.4,.1,5.5,2.2
108,서울,1945-07-06,24.1,20.7,28.3,,7.8,3.4
108,서울,1945-07-07,22.3,16,29.8,,4.8,1.9
108,서울,1945-07-08,22.8,17.2,29.7,,4.7,2.1
108,서울,1945-07-09,24.3,18.2,31.4,,3.2,1.1
108,서울,1945-07-10,20.4,18,24.2,25.2,6,2.7
108,서울,1945-07-11,21.6,17.8,26.6,3.7,4.7,2
108,서울,1945-07-12,22.9,17.5,29,,6.3,2.2
108,서울,1945-07-13,23.1,18.5,29.5,,6.3,2.1
108,서울,1945-07-14,22.6,20.6,25.2,27.5,5.8,2.2
108,서울,1945-07-15,23.3,20.7,27.7,4,5,1.6
108,서울,1945-07-16,21.6,19.8,23.2,73.1,6.3,2.4
108,서울,1945-07-17,23,18.8,29.2,43,5,2.4
108,서울,1945-07-18,22.9,19.1,27.8,,4.7,1.5
108,서울,1945-07-19,19.2,18.1,22.3,147.1,8.5,4.3
108,서울,1945-07-20,22.8,18.1,29.3,64.9,4,1.8
108,서울,1945-07-21,21.6,18.6,26.4,,5.3,2.4
108,서울,1945-07-22,23.4,19.1,29.7,,4.2,1.3
108,서울,1945-07-23,24.8,20.5,30.8,,4.3,2.1
108,서울,1945-07-24,23.8,20.7,28.7,0,4.3,1.3
108,서울,1945-07-25,22.4,19.8,27.9,0,4,2.4
108,서울,1945-07-26,23.8,20,27.2,.1,5.3,3.3
108,서울,1945-07-27,26.1,22.1,32.3,.1,5.3,2
108,서울,1945-07-28,25.8,23.2,29.5,.3,5,1.6
108,서울,1945-07-29,24.3,22.5,27.2,1.2,4.8,1.9
108,서울,1945-07-30,23.2,21.5,26.3,19.1,6.7,2.3
108,서울,1945-07-31,24.7,21.8,30.2,26.3,5.5,1.6
108,서울,1945-08-01,22.9,20.7,25.6,15.9,6.2,2.7
108,서울,1945-08-02,21.4,20.6,22.3,68.4,7.2,3.4
108,서울,1945-08-03,23.2,20.4,28.3,12.8,15.8,6
108,서울,1945-08-04,24.1,20.6,29.5,.8,6.8,3.4
108,서울,1945-08-05,23,19.1,26.9,6.6,3.8,1.7
108,서울,1945-08-06,24.3,21.6,28.8,.1,3.5,1.5
108,서울,1945-08-07,24.2,22.3,29.3,3.2,5.3,1.8
108,서울,1945-08-08,23.8,21.8,27.1,.5,4.7,1.3
108,서울,1945-08-09,24.6,21.6,29.7,,5,2.1
108,서울,1945-08-10,23.9,22.4,26.4,1.9,4.8,2.2
108,서울,1945-08-11,24.1,21.9,28.7,0,5,2.4
108,서울,1945-08-12,24.8,21.2,30.7,,5.3,2.1
108,서울,1945-08-13,26.3,22,31.8,,6.7,2
108,서울,1945-08-14,26.5,22.7,32.2,,4.5,2.1
108,서울,1945-08-15,27.2,22.1,33.9,,3.7,1.7
108,서울,1945-08-16,26.4,24.3,32,,4.2,1.4
108,서울,1945-08-17,28,23,34.3,,4.5,1.6
108,서울,1945-08-18,27.7,23.7,32.5,,4.7,1.3
108,서울,1945-08-19,28.5,24.1,35.1,,3.7,1.5
108,서울,1945-08-20,28.5,23.4,35,,4.8,1.4
108,서울,1945-08-21,28.9,24,36,,5,1.6
108,서울,1945-08-22,28.4,23.5,35.5,,3.3,1.2
108,서울,1945-08-23,29.5,24.2,37,,3,1.5
108,서울,1945-08-24,27.3,24.2,36.7,1,5,1.5
108,서울,1945-08-25,25,23.5,34.7,,4.8,2.2
108,서울,1945-08-26,27,22.4,33.2,,3,1.9
108,서울,1945-08-27,26.4,20.5,35.3,,4,2.5
108,서울,1945-08-28,25.9,21.2,33,,5,2.4
108,서울,1945-08-29,25.9,23,30.6,88.6,4.3,3.3
108,서울,1945-08-30,20.5,18,23.9,8.4,3.7,1.8
108,서울,1945-08-31,21.4,16.5,27.5,.6,2.5,1
108,서울,1945-09-01,22.6,19.5,27,,1.5,1.1
108,서울,1945-09-02,24.1,18.7,29.2,,3,1.1
108,서울,1945-09-03,24.2,19.9,29.6,,4.5,1.3
108,서울,1945-09-04,23.7,19.5,30,,3.2,.9
108,서울,1945-09-05,21,19.3,22.9,45.1,4,.8
108,서울,1945-09-06,24.1,20.1,27.4,2,4.8,2.6
108,서울,1945-09-07,23.5,21.2,27,49.9,6,2.6
108,서울,1945-09-08,23.5,21.2,27.2,17.7,6,2.5
108,서울,1945-09-09,22.4,19.6,28.2,,2.5,1.4
108,서울,1945-09-10,21.4,16.4,28,,2.5,1.5
108,서울,1945-09-11,21.1,14.1,29.4,,7.7,2.8
108,서울,1945-09-12,19.4,16,25.7,5.2,9,4.6
108,서울,1945-09-13,17.9,16.2,20,49.4,5,1.1
108,서울,1945-09-14,21.8,16.6,28.4,,5,1.5
108,서울,1945-09-15,21.7,16.5,28.8,,3.7,1.5
108,서울,1945-09-16,22.1,18.2,28,,4.2,1.7
108,서울,1945-09-17,20.7,17.9,25.4,,8.3,4.4
108,서울,1945-09-18,19.1,13,27.5,,3.4,1.4
108,서울,1945-09-19,19.6,15.8,24.1,1,4.8,1.5
108,서울,1945-09-20,21.1,17.5,27.4,,2,1.5
108,서울,1945-09-21,22.4,18.2,27.3,,3.3,1.6
108,서울,1945-09-22,20.9,18.6,27.2,10.2,5.2,1.7
108,서울,1945-09-23,21.1,16.7,26.7,,6.5,2.4
108,서울,1945-09-24,19.8,13.4,27.2,,3.8,1.5
108,서울,1945-09-25,18.7,12.6,27.3,,3.3,1.2
108,서울,1945-09-26,20.1,14.7,26.5,,3.3,2.1
108,서울,1945-09-27,20,15.7,26.2,.3,6.3,3.2
108,서울,1945-09-28,19.6,14.4,27.4,,3.7,1.9
108,서울,1945-09-29,20.9,13.8,29,,3.8,1.2
108,서울,1945-09-30,19.2,15.7,22.5,2.3,3.3,1.5
108,서울,1945-10-01,16.1,14.1,17.7,7.3,3.3,1.2
108,서울,1945-10-02,14.6,13.3,16,45.4,8.3,3
108,서울,1945-10-03,13.8,10.8,18.5,7.1,8.3,4.1
108,서울,1945-10-04,14.3,6.8,23,,3.7,1.3
108,서울,1945-10-05,16.2,9.5,24.5,,3,1.3
108,서울,1945-10-06,17.1,10.6,23.8,,3.5,1.3
108,서울,1945-10-07,18.5,14.1,25.3,,4.7,1.7
108,서울,1945-10-08,16,10.8,20.5,,5.3,2.2
108,서울,1945-10-09,13.8,7.7,21.2,,6.7,3.2
108,서울,1945-10-10,14.1,11,16.8,,8.7,5
108,서울,1945-10-11,12,9.7,16.1,0,8.2,3
108,서울,1945-10-12,11.9,5.5,19.7,,4.7,1.6
108,서울,1945-10-13,12.6,6.2,21.3,,5.8,2
108,서울,1945-10-14,12.4,4.8,22.4,,2.7,1.2
108,서울,1945-10-15,14.4,7.2,23,,2.3,1
108,서울,1945-10-16,16.7,12.1,24.8,,3.8,1.3
108,서울,1945-10-17,15.2,9.5,21.7,,2.3,1.2
108,서울,1945-10-18,15.3,10,20.5,,2.7,1.1
108,서울,1945-10-19,14.8,8.5,21.8,0,6.7,2.3
108,서울,1945-10-20,11.9,5.5,20,,3.2,1.1
108,서울,1945-10-21,13.2,7.5,22.6,,4.7,3.1
108,서울,1945-10-22,12.6,5.5,19.7,,3.8,2.2
108,서울,1945-10-23,11.8,5.5,20.5,,5.7,2
108,서울,1945-10-24,8.9,4,15.6,,9.7,2.6
108,서울,1945-10-25,8.2,0,18.1,,4,1.2
108,서울,1945-10-26,9,.9,17.1,,5,1.6
108,서울,1945-10-27,12.4,4.5,21.3,,2.8,1.1
108,서울,1945-10-28,11.8,4.6,21.8,,4.5,1.5
108,서울,1945-10-29,13.1,4.4,20.9,,2,1
108,서울,1945-10-30,14.6,9.6,22.9,0,4,1.5
108,서울,1945-10-31,10.9,6,19,3.5,6.8,2.8
108,서울,1945-11-01,9,-1.7,16.4,.6,10,3.8
108,서울,1945-11-02,8.1,1.6,13.4,0,9.3,3.2
108,서울,1945-11-03,8.5,3,16.2,,4,1.6
108,서울,1945-11-04,12.3,4.5,20,0,11.8,4.2
108,서울,1945-11-05,15.6,10.8,21.8,,6.2,3.1
108,서울,1945-11-06,9.6,6.6,14.7,,8.3,3.3
108,서울,1945-11-07,9.8,1.5,14.5,,5.3,3.3
108,서울,1945-11-08,7.5,-.3,15.5,,4.7,1.2
108,서울,1945-11-09,10.3,6.5,14.3,.4,6.7,2.1
108,서울,1945-11-10,13.1,5.6,16,.7,3,1.7
108,서울,1945-11-11,7.5,4.1,13.9,1.6,5,3.6
108,서울,1945-11-12,6.6,-1.6,16,,2.2,1
108,서울,1945-11-13,9.7,.2,18,,3.7,1.8
108,서울,1945-11-14,9.8,7.3,13.8,,6.3,1.6
108,서울,1945-11-15,8.6,5.6,12.5,.2,4.8,2.3
108,서울,1945-11-16,7.9,3.5,13.2,,4,1.6
108,서울,1945-11-17,9,1.7,15.4,,3,1
108,서울,1945-11-18,7.4,.7,15,,3.5,1.1
108,서울,1945-11-19,7.8,1.7,14,,3.2,1
108,서울,1945-11-20,11.5,7.9,16.6,,3.3,1.4
108,서울,1945-11-21,12.2,9.2,16.3,0,4.2,1.8
108,서울,1945-11-22,5.5,1.7,11.5,,5.5,2
108,서울,1945-11-23,6.5,-2,13.6,,2.9,1.1
108,서울,1945-11-24,7.5,1.8,13.4,,3.5,1.2
108,서울,1945-11-25,8,4,14.5,,4.7,1.9
108,서울,1945-11-26,8.6,0,16.6,,2.5,1
108,서울,1945-11-27,6.3,-2.4,13,,5.3,2
108,서울,1945-11-28,4.8,-2.1,11.6,,6.7,1.8
108,서울,1945-11-29,2.7,0,8.1,,7.5,2.5
108,서울,1945-11-30,-.9,-4.2,2.8,,6.8,2.6
108,서울,1945-12-01,-3.1,-8.1,3.3,0,8.3,1.9
108,서울,1945-12-02,-2.2,-8,4.2,1.3,4.7,2.1
108,서울,1945-12-03,4.2,-1.2,10.5,2.5,7.5,2.2
108,서울,1945-12-04,-.2,-2.8,2.6,,6.2,2.5
108,서울,1945-12-05,3.6,-2.4,9.9,1.6,5,1.8
108,서울,1945-12-06,8.4,3.5,12.7,.2,10.8,3
108,서울,1945-12-07,6.7,2.2,11.6,2.2,4.5,2.5
108,서울,1945-12-08,-.9,-4.5,3.4,,6.7,3.7
108,서울,1945-12-09,-3,-7.3,.3,0,4.7,1.9
108,서울,1945-12-10,-.4,-5.1,4.3,0,8.3,2.8
108,서울,1945-12-11,-4.3,-8.8,4.5,.6,10,2.6
108,서울,1945-12-12,-1.4,-9.6,4.4,0,5.8,1.6
108,서울,1945-12-13,3.4,-1.1,5.9,15.7,5,2
108,서울,1945-12-14,1.4,-1.7,4.9,,6.7,2.9
108,서울,1945-12-15,3.1,-4,9.5,,2.7,1.2
108,서울,1945-12-16,2.9,0,4.8,.7,6,2.7
108,서울,1945-12-17,-6.1,-11,.7,,8.3,5.8
108,서울,1945-12-18,-9.1,-12.7,-5.3,,8.2,4.6
108,서울,1945-12-19,-4.7,-11.2,6.9,,2.7,1.2
108,서울,1945-12-20,1.5,-3.4,3.9,,3.3,2.2
108,서울,1945-12-21,.6,-4.7,4,,4.5,2.6
108,서울,1945-12-22,-2.7,-7.4,3,,4.7,1.1
108,서울,1945-12-23,-5.1,-8.2,-.2,,5.5,1.9
108,서울,1945-12-24,-3.8,-9.5,1.7,,8.5,2.4
108,서울,1945-12-25,-3,-9.5,2.2,,3.7,.8
108,서울,1945-12-26,.3,-5.5,7.8,,2.1,.7
108,서울,1945-12-27,-2.5,-6.8,1.3,4.7,10.3,3.2
108,서울,1945-12-28,-9.4,-12,-6.3,,5.7,3.9
108,서울,1945-12-29,-8.9,-14,-1.7,,2.8,1
108,서울,1945-12-30,-8.9,-13,-5.2,.1,3.2,1
108,서울,1945-12-31,-8.2,-11.5,-4.7,,3.8,2.3
108,서울,1946-01-01,-8.2,-15,-1.9,,2.8,.4
108,서울,1946-01-02,-4.4,-10.9,-1,2.4,4,1.9
108,서울,1946-01-03,-5.2,-12.3,1.4,12.2,5,3.9
108,서울,1946-01-04,-10.4,-14.5,-6.2,,3.3,2.2
108,서울,1946-01-05,-11,-14.4,-6.7,,4,2.1
108,서울,1946-01-06,-6.8,-13.9,-2.4,1.2,3.5,2
108,서울,1946-01-07,-5.2,-8.2,-.9,,3.2,.9
108,서울,1946-01-08,-2.7,-10.6,3.8,,4,2.3
108,서울,1946-01-09,-8.1,-13.6,7.7,,6,4.8
108,서울,1946-01-10,-10.7,-15.1,-6.2,,3.5,2.1
108,서울,1946-01-11,-7.7,-13.1,-1.4,,3.2,1
108,서울,1946-01-12,-6.6,-13.3,-.9,,2.5,1.2
108,서울,1946-01-13,-4.1,-11.5,-.7,0,3.3,1.7
108,서울,1946-01-14,-.6,-5.2,2.7,6.8,6.7,2
108,서울,1946-01-15,-3.1,-6.9,1.5,1.4,4,1.6
108,서울,1946-01-16,-11.1,-13.5,-5.8,.4,4.3,3.6
108,서울,1946-01-17,-11.3,-15,-7.5,,4.8,1.9
108,서울,1946-01-18,-7.6,-15.6,-1.4,,3.5,1.7
108,서울,1946-01-19,3.1,-4.1,8.4,,7,1.6
108,서울,1946-01-20,3.8,-.2,8.6,1.2,4.5,1
108,서울,1946-01-21,-2.7,-6.3,2.4,.3,8.3,2.4
108,서울,1946-01-22,-1.1,-7.4,3.3,,3.3,1.3
108,서울,1946-01-23,6,-.5,10.5,,10.8,3.8
108,서울,1946-01-24,2.8,.2,7.4,,4.5,.9
108,서울,1946-01-25,1.8,-2,5.3,,4.5,1.2
108,서울,1946-01-26,2.2,-2.3,7.2,,3.7,1
108,서울,1946-01-27,2.3,-1,5.8,,4.7,1.9
108,서울,1946-01-28,1.4,-2.4,4.2,,3.3,.7
108,서울,1946-01-29,2.8,-2.4,8.4,,3,1
108,서울,1946-01-30,1.4,-1.7,5.2,,3.8,1
108,서울,1946-01-31,1.4,-4.5,6.1,,3.8,.9
108,서울,1946-02-01,0,-3.9,4.8,,7.5,2.9
108,서울,1946-02-02,-7.6,-10,-3.8,,7.7,5
108,서울,1946-02-03,-7.4,-12.2,-2.6,,4.2,1.9
108,서울,1946-02-04,-2,-7.4,.3,.5,5,2.7
108,서울,1946-02-05,.6,-1.3,3,1.2,5.2,2
108,서울,1946-02-06,-.8,-5,4.7,,4.1,1.6
108,서울,1946-02-07,.9,-4.2,6.8,.1,5,2.5
108,서울,1946-02-08,-5.9,-8.4,.1,.5,6.3,3.7
108,서울,1946-02-09,-7.3,-11.4,-3.2,,6.2,2.9
108,서울,1946-02-10,-4.3,-11.4,1.3,,4,2.3
108,서울,1946-02-11,-.9,-4,1.6,.2,4.5,1.2
108,서울,1946-02-12,-.4,-3.8,4.3,.3,4.5,1.8
108,서울,1946-02-13,-.6,-5.4,5.5,,5,1.8
108,서울,1946-02-14,1,-4.8,4.4,,5.3,2
108,서울,1946-02-15,2.6,-.3,5.4,,6.8,1.4
108,서울,1946-02-16,-5.1,-8.8,.4,,8.8,4.3
108,서울,1946-02-17,-.6,-10,5.9,,9.3,3.6
108,서울,1946-02-18,-.2,-7,5.9,,9,3.5
108,서울,1946-02-19,.7,-7,5.9,,11.7,3.4
108,서울,1946-02-20,2.7,-2.8,7.3,0,11.7,4.2
108,서울,1946-02-21,0,-5.2,3.9,,7.7,3.3
108,서울,1946-02-22,-1,-5.5,4.5,,5.8,2.9
108,서울,1946-02-23,1.1,-6.6,10.3,,2.7,1
108,서울,1946-02-24,2.8,0,5.2,9.8,4.7,2
108,서울,1946-02-25,3.1,-.7,8.1,,6.7,3
108,서울,1946-02-26,2.8,-.2,6.9,,4.2,2.1
108,서울,1946-02-27,3.2,-1.1,7.4,,4.5,2
108,서울,1946-02-28,3.8,-1.5,10.5,,7.8,2.8
108,서울,1946-03-01,4,-.5,10.5,,4.2,1.1
108,서울,1946-03-02,5.7,1.2,10.5,,5.8,2.6
108,서울,1946-03-03,2.8,0,8,.9,10.7,3.1
108,서울,1946-03-04,-1.1,-3.6,3.2,,9.2,3.6
108,서울,1946-03-05,1.9,-4.6,7.3,,5.3,1.3
108,서울,1946-03-06,-1.6,-6,3.4,,7.7,4
108,서울,1946-03-07,-6.3,-9,-3.5,,9.2,3.9
108,서울,1946-03-08,-4.7,-10.7,-.2,,5.3,2.2
108,서울,1946-03-09,-2.2,-6.1,1.2,,5,1.3
108,서울,1946-03-10,-2.6,-6.5,2.6,,5.7,2.6
108,서울,1946-03-11,-1.8,-8.6,4.6,,5.8,1.9
108,서울,1946-03-12,3.3,-3.6,10.7,,5.7,2.2
108,서울,1946-03-13,1.1,-2.3,3.7,.9,7,4.1
108,서울,1946-03-14,-.9,-7.1,5,,7.7,2.9
108,서울,1946-03-15,1.1,-8.6,7.6,,5,1.4
108,서울,1946-03-16,3.8,-1.9,9.4,,6.8,4.4
108,서울,1946-03-17,6.4,2.4,10.2,,9.3,6.2
108,서울,1946-03-18,3.9,1.7,6.1,4.2,8,3.4
108,서울,1946-03-19,1.3,-.9,5,,6,2.6
108,서울,1946-03-20,-.5,-3,4.6,,8.7,4.3
108,서울,1946-03-21,2.3,-2.5,8,3.5,6.3,2.6
108,서울,1946-03-22,3.8,-3.7,9.4,,4,1.7
108,서울,1946-03-23,7.2,3.1,13.4,1.5,6.3,2.8
108,서울,1946-03-24,3.8,1.3,7.7,,6.7,1.9
108,서울,1946-03-25,5.5,-.4,12.8,,3.8,1.4
108,서울,1946-03-26,8.7,0,18.6,,9.5,2.3
108,서울,1946-03-27,8.2,5,12.9,5.8,6.3,2.9
108,서울,1946-03-28,6.4,4.7,10.3,44.1,6.7,4.1
108,서울,1946-03-29,6.6,3.3,10.6,,8.5,5.3
108,서울,1946-03-30,4.5,0,9.8,0,8,3.3
108,서울,1946-03-31,7.2,.5,13.5,,7.5,2.3
108,서울,1946-04-01,11.2,2.2,18.6,,8.5,3
108,서울,1946-04-02,11,9.4,11.8,0,6.2,3.4
108,서울,1946-04-03,13.6,9.7,15.8,3.1,5,1.8
108,서울,1946-04-04,13.5,9.2,19.5,2.1,8.3,2.6
108,서울,1946-04-05,12.4,8.6,15,.4,5.8,3.5
108,서울,1946-04-06,7,4.3,10.3,.4,6.7,3.3
108,서울,1946-04-07,6.2,.2,13.4,,6.2,2.6
108,서울,1946-04-08,6.9,.8,13.8,,6.7,2.2
108,서울,1946-04-09,5.8,.8,9.5,,5.2,1.5
108,서울,1946-04-10,8.3,2.5,16,,4,3.3
108,서울,1946-04-11,6.9,3.6,12.4,,5,2
108,서울,1946-04-12,12.9,5.8,20.3,,8.7,2.6
108,서울,1946-04-13,10.6,7.4,14.1,,8.7,4.4
108,서울,1946-04-14,7.7,3.5,13,,9.5,4.5
108,서울,1946-04-15,8,1.3,15.3,,7.3,3
108,서울,1946-04-16,9.1,.6,16.9,,7.2,2.8
108,서울,1946-04-17,7.1,1.6,16.9,5.1,15.3,4.5
108,서울,1946-04-18,7,3,10.8,3.9,10.7,5.8
