瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,1925-02-13,2.4,-3.1,8.9,,4.6,2.1
159,何魂,1925-02-14,2.8,-.8,8.7,,6.1,3.7
159,何魂,1925-02-15,4.1,-1.8,9.2,,5.3,2.4
159,何魂,1925-02-16,5.1,2.2,8.7,,2.3,2
159,何魂,1925-02-17,6.9,.6,11.8,,3.9,2.7
159,何魂,1925-02-18,3,-.5,7.6,,6.1,4.1
159,何魂,1925-02-19,-.1,-1.5,1.4,,6.6,5.7
159,何魂,1925-02-20,.7,-2.9,5.9,,10,5.2
159,何魂,1925-02-21,1.6,-3.5,5.8,1.3,6.9,3.1
159,何魂,1925-02-22,-.1,-3,3.6,,10.3,7.3
159,何魂,1925-02-23,-1.4,-3.9,2.2,,5.5,5.1
159,何魂,1925-02-24,-3.3,-6.8,.7,,8.6,4.4
159,何魂,1925-02-25,-1.8,-5.5,4,,4.4,3.3
159,何魂,1925-02-26,3.2,-3.4,6.8,,2.9,1.9
159,何魂,1925-02-27,1.2,-2.2,6.1,.1,6.9,5.6
159,何魂,1925-02-28,2.9,-3,7.2,,5.1,3.3
159,何魂,1925-03-01,5,2,9.9,0,7.7,3.3
159,何魂,1925-03-02,.8,-2.5,6.1,,7,5.1
159,何魂,1925-03-03,4.1,-4.5,9.3,,3.5,2.3
159,何魂,1925-03-04,8.8,5.6,12.3,0,5.3,2.8
159,何魂,1925-03-05,1.9,-2.7,8.8,,9.6,5.7
159,何魂,1925-03-06,4.6,-1.3,9.5,.1,9,4
159,何魂,1925-03-07,3.8,.7,8.2,,12.1,6.5
159,何魂,1925-03-08,4.2,-2.9,9.3,,7.2,4
159,何魂,1925-03-09,8.6,5.6,15.1,,5.4,4.5
159,何魂,1925-03-10,9.8,4.2,13.4,,12,3.4
159,何魂,1925-03-11,9.1,4.6,15.4,9,11.3,3.3
159,何魂,1925-03-12,4,.6,9.5,1.5,11.3,6
159,何魂,1925-03-13,8,1.2,12.3,10.4,4.3,2.7
159,何魂,1925-03-14,10.5,4.8,16,.1,7.8,2.1
159,何魂,1925-03-15,8.3,1.9,12.3,,7.8,3.9
159,何魂,1925-03-16,5.2,.8,11.6,,5.4,3.1
159,何魂,1925-03-17,5.3,1.3,9.9,,5.4,2.9
159,何魂,1925-03-18,6.5,3.5,10.4,,4.5,2.9
159,何魂,1925-03-19,7.8,2.8,13.2,,5.8,2.7
159,何魂,1925-03-20,7.4,2.6,13.1,,4.7,3.6
159,何魂,1925-03-21,7.1,1.5,12.8,,4.7,2.4
159,何魂,1925-03-22,10.1,1.1,15.5,10.1,7,1.9
159,何魂,1925-03-23,14.2,10.1,19.7,22,7,3.7
159,何魂,1925-03-24,11.3,8.1,16.2,,11.8,2.3
159,何魂,1925-03-25,9.1,5.2,14,,9.7,3.9
159,何魂,1925-03-26,5.2,-1.9,9.5,,9.7,5
159,何魂,1925-03-27,5.9,1.6,10.9,,5.5,3.7
159,何魂,1925-03-28,7.5,.5,13.1,,6.9,2.2
159,何魂,1925-03-29,8.5,4.8,13.7,20.3,8.3,4.1
159,何魂,1925-03-30,6.3,3.6,11.5,,8.3,4.9
159,何魂,1925-03-31,6.8,2.2,13.4,,1.7,1.5
159,何魂,1925-04-01,10.1,2.8,15.2,,2.5,1.3
159,何魂,1925-04-02,15.1,10.3,18.3,,3.4,1.7
159,何魂,1925-04-03,11.5,7.9,16.8,7.6,3.9,2.1
159,何魂,1925-04-04,8,5.6,10.4,27.7,7.6,4.7
159,何魂,1925-04-05,5.8,3.6,9,,3.5,2.7
159,何魂,1925-04-06,6.8,2.6,11.1,,7.2,3.6
159,何魂,1925-04-07,8.1,2.6,11.3,1.1,3.8,1.5
159,何魂,1925-04-08,8.2,4.7,12.5,,7.4,3.4
159,何魂,1925-04-09,8.5,3.6,14,,4.7,5.1
159,何魂,1925-04-10,8.7,1.3,15.1,,3.8,3.1
159,何魂,1925-04-11,10.3,6.9,14,,5.3,3.2
159,何魂,1925-04-12,11.6,4,17.6,,5.8,2.5
159,何魂,1925-04-13,11.5,8.6,17.2,,4.8,4.5
159,何魂,1925-04-14,10.1,5.5,15.4,,4.1,2.8
159,何魂,1925-04-15,9.1,4.9,15.7,,3.2,2.1
159,何魂,1925-04-16,13.4,6.2,19.5,,4.5,2.6
159,何魂,1925-04-17,13.8,7,20.3,,3.4,2.8
159,何魂,1925-04-18,15.4,11.3,20.6,,4.8,3.2
159,何魂,1925-04-19,16.8,8.5,21.1,,5,2.7
159,何魂,1925-04-20,13.7,9,21.6,,3,1.9
159,何魂,1925-04-21,12.8,11,16.6,18.2,3.5,1.8
159,何魂,1925-04-22,13.6,6.3,18,,7.9,2.7
159,何魂,1925-04-23,12,10.7,14.9,5.3,2.3,1.3
159,何魂,1925-04-24,12.7,10.6,17,,2.6,1.2
159,何魂,1925-04-25,14.2,11,17.4,5.4,4.1,1.7
159,何魂,1925-04-26,14.7,11.3,19.6,,4,2.7
159,何魂,1925-04-27,12.3,9.5,17.6,,3.9,2.2
159,何魂,1925-04-28,13,8,18.3,,3.3,1.9
159,何魂,1925-04-29,12.7,7.8,19.7,,3.2,2
159,何魂,1925-04-30,18.3,7.9,24.3,,4.1,2.4
159,何魂,1925-05-01,17.6,11.1,23.7,,4.1,2.5
159,何魂,1925-05-02,15.2,13.4,18.3,29.3,4.4,2.1
159,何魂,1925-05-03,14.5,13.3,17.2,16,4.2,2.1
159,何魂,1925-05-04,14.5,9.4,20.1,,3.9,2.4
159,何魂,1925-05-05,15.3,8.2,24.1,,2.7,1.2
159,何魂,1925-05-06,16.9,10.7,24.1,,2.2,1.7
159,何魂,1925-05-07,14.5,12,17.1,1.7,1.9,1.3
159,何魂,1925-05-08,12.9,10.7,15.9,29.6,7.4,4.1
159,何魂,1925-05-09,12.3,10.5,15.3,0,6.1,4.2
159,何魂,1925-05-10,12.5,9.2,18.5,,3.7,2.7
159,何魂,1925-05-11,16.3,10.1,21.3,,3.6,2.6
159,何魂,1925-05-12,16.8,12,22.8,,3.3,2.2
159,何魂,1925-05-13,15.3,11.4,21.1,4.6,2.1,1.4
159,何魂,1925-05-14,15.7,14,18.9,32.5,5.1,2.7
159,何魂,1925-05-15,15.5,12.5,19.1,0,4,2.2
159,何魂,1925-05-16,14.7,11,17.9,.3,2.2,1.6
159,何魂,1925-05-17,16.2,12.2,21.7,0,4,1.9
159,何魂,1925-05-18,16.7,13.4,22.5,3.4,3.3,1.6
159,何魂,1925-05-19,15.3,11.6,20.7,,3.9,2.7
159,何魂,1925-05-20,16.7,11.9,20.5,4.9,7.5,3.7
159,何魂,1925-05-21,15.6,12.1,20.6,,5.7,3.5
159,何魂,1925-05-22,16.5,11.1,19.7,0,3.4,2.4
159,何魂,1925-05-23,16.1,12.1,21.9,3.6,3.6,1.8
159,何魂,1925-05-24,17.5,12.5,23.1,,3.6,1.8
159,何魂,1925-05-25,18.2,13,25.8,,3,1.9
159,何魂,1925-05-26,16.8,13.8,21.2,,6.6,1.9
159,何魂,1925-05-27,17.4,15.3,21.9,0,3.7,2.4
159,何魂,1925-05-28,16.9,14.2,21.5,,4.3,2.7
159,何魂,1925-05-29,15.9,13.7,19,,4.4,2.7
159,何魂,1925-05-30,19.6,15,24.3,,3.5,2.2
159,何魂,1925-05-31,17.9,15,21.3,,2.6,1.6
159,何魂,1925-06-01,18.2,15.9,21.7,0,3.5,1.2
159,何魂,1925-06-02,18.2,14.3,23.2,,2.9,1.6
159,何魂,1925-06-03,18.2,14.3,22.5,,4.1,2
159,何魂,1925-06-04,19.3,15.6,23.4,.7,2.8,1.5
159,何魂,1925-06-05,19,16.2,23.5,.1,4.6,2.7
159,何魂,1925-06-06,18.6,15.5,23.3,,4.9,3.7
159,何魂,1925-06-07,17.9,16,19.7,.1,8.1,5
159,何魂,1925-06-08,18.1,16.5,20.7,.2,9,7.9
159,何魂,1925-06-09,18.1,15.8,22.5,,9.5,6.8
159,何魂,1925-06-10,17.9,15.1,21.7,,5.3,4
159,何魂,1925-06-11,18.6,14.9,23.3,,3.8,2
159,何魂,1925-06-12,22.5,18,26.4,,4.4,2.8
159,何魂,1925-06-13,23,20,27.8,,4,3.4
159,何魂,1925-06-14,18.4,15.4,23.4,.8,4.2,2.7
159,何魂,1925-06-15,16.5,14,20.9,.5,6.1,3.5
159,何魂,1925-06-16,21,13.8,25.9,,4.3,3.2
159,何魂,1925-06-17,22.4,18,27.1,,6.1,3.9
159,何魂,1925-06-18,19.1,17.2,23.3,9.6,3.4,2.1
159,何魂,1925-06-19,18.2,16.6,20.9,32.8,5.5,3
159,何魂,1925-06-20,18.5,16.7,21.4,1.9,2.1,1.4
159,何魂,1925-06-21,19.7,18,23.1,,2.9,1.7
159,何魂,1925-06-22,19.9,17.3,23.8,,4.3,1.5
159,何魂,1925-06-23,21.3,18.6,24.5,1,5.1,2.5
159,何魂,1925-06-24,23,20.6,24.9,24.6,4.3,3.3
159,何魂,1925-06-25,21.6,18.9,26,.3,1.9,1.9
159,何魂,1925-06-26,22.9,20.2,27.4,,4.3,2.6
159,何魂,1925-06-27,20.9,18.4,23.3,42.1,3.1,1.6
159,何魂,1925-06-28,20.6,16,24.8,,2.7,1.5
159,何魂,1925-06-29,21.1,18.9,24.7,,4.1,1.9
159,何魂,1925-06-30,20.1,17.9,23.5,3.3,5,2.4
159,何魂,1925-07-01,20.8,18.1,25.6,4.6,6.7,3.4
159,何魂,1925-07-02,21.2,16.5,26.1,14.7,3.9,2.3
159,何魂,1925-07-03,20.2,15.4,25.8,0,3.7,2.1
159,何魂,1925-07-04,20.8,17.9,25.3,,5.1,2.4
159,何魂,1925-07-05,21.9,19,26.1,,3,1.6
159,何魂,1925-07-06,21.4,19.3,24.6,8.8,2.2,1.7
159,何魂,1925-07-07,23.6,20.8,25.9,5.8,6.3,3.4
159,何魂,1925-07-08,22.5,18.9,25.1,32.4,4.2,3.1
159,何魂,1925-07-09,18.9,17.7,21.2,140.2,6.5,4.4
159,何魂,1925-07-10,21.4,18.6,24.1,6.4,4.8,2.4
159,何魂,1925-07-11,22.6,20,26.5,20,5.1,2.1
159,何魂,1925-07-12,20.3,19,22.5,172,7.8,4.6
159,何魂,1925-07-13,18.8,16.4,22.1,1.5,7.4,4.9
159,何魂,1925-07-14,19.3,15.5,23.5,,3.7,3
159,何魂,1925-07-15,21.3,17,26.2,2.9,3.3,2.1
159,何魂,1925-07-16,24.9,21.6,27.8,1.7,6.9,3.2
159,何魂,1925-07-17,25.5,24,27.8,3.4,7.6,6.1
159,何魂,1925-07-18,25.2,23.4,27.5,34.7,8.5,7.7
159,何魂,1925-07-19,26.2,22.5,28.4,47.4,7.4,4.6
159,何魂,1925-07-20,23.4,21.6,25.9,26.8,4.8,3.9
159,何魂,1925-07-21,23.6,20.7,27.3,2.7,2.6,1.8
159,何魂,1925-07-22,22.8,19.9,24.1,160.7,3.9,2.5
159,何魂,1925-07-23,24.5,21.6,29.8,5.5,6.1,2.7
159,何魂,1925-07-24,25.5,22.2,29.4,.1,6.7,4.6
159,何魂,1925-07-25,26,24.1,30.2,,4.9,3.6
159,何魂,1925-07-26,24.1,22.5,26.9,,5.3,3.2
159,何魂,1925-07-27,23,20.8,27.3,,2.9,1.9
159,何魂,1925-07-28,22.3,17.9,29.2,,4.5,1.9
159,何魂,1925-07-29,26.2,19.7,31.4,,3.2,2.3
159,何魂,1925-07-30,27.1,24.1,31.5,,4.6,3.5
159,何魂,1925-07-31,27.2,23.2,32.2,,3.6,2.7
159,何魂,1925-08-01,27.2,23,32.6,,4.4,2.3
159,何魂,1925-08-02,24.9,21.9,29.4,,2.6,1.3
159,何魂,1925-08-03,24.7,22.2,29.3,0,1.9,1.2
159,何魂,1925-08-04,25.4,22,30.2,0,3.6,1.6
159,何魂,1925-08-05,26.4,23.1,30.4,0,4.9,2.3
159,何魂,1925-08-06,26,24.1,30.6,1.2,3.4,2.5
159,何魂,1925-08-07,25.8,23.6,29.2,.8,3.9,1.6
159,何魂,1925-08-08,24.6,23.3,28.5,1.2,1.5,1
159,何魂,1925-08-09,24.5,23.2,29.7,12.6,3,1.5
159,何魂,1925-08-10,25.3,23.1,28.6,,5,3.9
159,何魂,1925-08-11,27.1,24.3,30.6,,3.8,2.5
159,何魂,1925-08-12,27.1,23.6,31.2,,3.4,2.2
159,何魂,1925-08-13,27.3,24.9,30.9,.3,4.5,2.5
159,何魂,1925-08-14,27.7,24.8,32.1,,3.2,2
159,何魂,1925-08-15,26.2,23.1,30.8,,3.4,1.7
159,何魂,1925-08-16,26.8,24.4,32.4,,3.5,2.4
159,何魂,1925-08-17,25.6,24.2,30.6,4.5,3.7,2.1
159,何魂,1925-08-18,24.6,22.7,27.3,28.9,3,1.7
159,何魂,1925-08-19,26.6,23.6,29.2,1.2,3.4,2.5
159,何魂,1925-08-20,26.4,24.2,30.4,,4.3,2
159,何魂,1925-08-21,26.1,24.3,29.4,.9,4.7,4
159,何魂,1925-08-22,26.3,24.1,30.3,.2,3.7,2.5
159,何魂,1925-08-23,26.9,24.2,32.1,,5.1,3.4
159,何魂,1925-08-24,26.6,24.4,31,0,3.9,3.4
159,何魂,1925-08-25,26.1,22.5,30.7,,3.5,2.2
159,何魂,1925-08-26,25.9,22.4,31,,3.8,2.4
159,何魂,1925-08-27,26.5,23.6,31,,4.8,2.5
159,何魂,1925-08-28,25.5,21.6,30.8,,3.5,1.7
159,何魂,1925-08-29,26.6,22.4,31.2,0,3.2,1.8
159,何魂,1925-08-30,27.8,25.5,31.3,2.7,6.5,4.6
159,何魂,1925-08-31,25.5,23,30.8,,3.4,2.4
159,何魂,1925-09-01,25.2,21,29.6,0,5.8,2.8
159,何魂,1925-09-02,25.2,22.2,29.4,,5.9,3.9
159,何魂,1925-09-03,24.4,21.7,26.5,7.9,6.4,4.9
159,何魂,1925-09-04,23.1,21.7,25.3,0,7.4,5.9
159,何魂,1925-09-05,24,22.4,25.9,.6,7.9,6.3
159,何魂,1925-09-06,25.6,24,27.3,13.4,7.4,5.2
159,何魂,1925-09-07,24.9,22.4,28.8,52.2,15.1,8.3
159,何魂,1925-09-08,23,18,28.2,,3.6,2.4
159,何魂,1925-09-09,22.7,19.5,28,,6.2,3.4
159,何魂,1925-09-10,23.1,20.9,27.4,,5.7,4
159,何魂,1925-09-11,22.3,19.7,26.5,,4.2,3.3
159,何魂,1925-09-12,24.2,20.7,28.2,,4.5,2.2
159,何魂,1925-09-13,24.1,20.6,28.4,1.8,6.1,2.5
159,何魂,1925-09-14,19.8,17.8,22.7,24.3,1.8,1.1
159,何魂,1925-09-15,19,17.2,20.5,21.7,3.8,2.5
159,何魂,1925-09-16,19.6,17.5,20.7,20.7,4.4,2.4
159,何魂,1925-09-17,18.9,17.2,20.3,31.1,7.6,4.4
159,何魂,1925-09-18,19.5,16.7,25.3,,5.3,4.1
159,何魂,1925-09-19,19.5,14.6,25.5,,2.5,1.7
159,何魂,1925-09-20,18.4,14.1,25.1,,4,2.5
159,何魂,1925-09-21,18.7,12.6,24.5,,3.8,2.1
159,何魂,1925-09-22,18.7,12.9,23.8,,1.6,1.2
159,何魂,1925-09-23,20.6,15,26.2,,3.6,2
159,何魂,1925-09-24,21.4,19.1,25.5,,3.1,1.9
159,何魂,1925-09-25,22,18.2,26.9,,3.8,2
159,何魂,1925-09-26,20.6,17.4,25.7,1.2,3.3,2.2
159,何魂,1925-09-27,20.6,16.5,25.5,,3.4,2.5
159,何魂,1925-09-28,20,14.9,25.1,,6,3.4
159,何魂,1925-09-29,21.4,18.7,23.1,0,6.5,4.8
159,何魂,1925-09-30,21.3,17.5,25.7,0,6.2,5.2
159,何魂,1925-10-01,18.6,11.7,24.5,,3.7,1.9
159,何魂,1925-10-02,16.7,13.2,22.2,,7.9,4.6
159,何魂,1925-10-03,17.8,12.1,22.7,,4,3.1
159,何魂,1925-10-04,18.6,14.3,23.1,.1,3,2.1
159,何魂,1925-10-05,16.1,14.6,18.2,23.3,5.3,2.4
159,何魂,1925-10-06,17.8,14.6,23.7,,3.9,2.7
159,何魂,1925-10-07,17,12.8,23.6,,3.3,1.3
159,何魂,1925-10-08,17.7,12.1,24.1,,2.7,1.3
159,何魂,1925-10-09,17.3,14.2,22.3,,4.9,2.5
159,何魂,1925-10-10,15.1,11.1,20.3,,4.2,2.9
159,何魂,1925-10-11,16,11.4,21.6,,4.7,3.3
159,何魂,1925-10-12,17.1,13.6,22.3,,3.3,2.6
159,何魂,1925-10-13,17.7,14.7,22.1,0,4.5,3.8
159,何魂,1925-10-14,17.5,13,22.7,,4,2.8
159,何魂,1925-10-15,17.1,14.5,22.3,,3.6,3
159,何魂,1925-10-16,16.6,13.5,22.6,,2.4,1.9
159,何魂,1925-10-17,17.4,13.4,22.4,,3.2,2.3
159,何魂,1925-10-18,17.5,12.5,22.9,,2.6,1.9
159,何魂,1925-10-19,16.7,11.8,22.9,,7.1,3.4
159,何魂,1925-10-20,14.3,7.4,20,,6.8,3.4
159,何魂,1925-10-21,14.4,8.2,20.4,,5.9,3
159,何魂,1925-10-22,8.2,4.8,14.2,,10.8,5.7
159,何魂,1925-10-23,7.2,3.6,17.6,,3.8,2
159,何魂,1925-10-24,13.2,6.8,20.3,,4.4,2.4
159,何魂,1925-10-25,13.3,5.2,21,,4.4,2.1
159,何魂,1925-10-26,16.1,13.3,20.7,,4.1,2.8
159,何魂,1925-10-27,13.7,8.1,21.3,,2.8,1.3
159,何魂,1925-10-28,15.8,10.1,22.3,,3.4,1.1
159,何魂,1925-10-29,18,13.2,23.9,8,4,2.1
159,何魂,1925-10-30,16.7,13.4,21.9,,4,2.7
159,何魂,1925-10-31,17.1,11.5,22.6,.1,3.3,2.3
159,何魂,1925-11-01,16.5,13.7,19.5,,4.3,2.6
159,何魂,1925-11-02,15.2,10.9,21.4,,4.3,3.2
159,何魂,1925-11-03,15.5,8.4,21.3,,5.5,2
159,何魂,1925-11-04,13,9.2,18.1,,10,5.1
159,何魂,1925-11-05,11.3,7.4,16.5,,11.3,5.4
159,何魂,1925-11-06,11,5.1,17,,3.6,1.9
159,何魂,1925-11-07,10.7,7,17,,4.8,3.1
159,何魂,1925-11-08,10.7,6.9,17.4,,6,3.3
159,何魂,1925-11-09,12.6,7,16.8,0,3.7,2.1
159,何魂,1925-11-10,14.7,11,17.7,1.8,1.5,.9
159,何魂,1925-11-11,15.1,12.3,19.7,3.5,4.1,2.9
159,何魂,1925-11-12,10.8,8.6,14.6,20,5.3,2.7
159,何魂,1925-11-13,11.1,7.4,17.7,1.5,5.1,3.6
159,何魂,1925-11-14,13.2,6.4,17.6,,6.2,3.7
159,何魂,1925-11-15,11.8,7.6,16.8,,5.6,4.1
159,何魂,1925-11-16,12.2,6.1,15.4,.2,5.4,2.3
159,何魂,1925-11-17,13.8,11.3,15.5,18.4,5.7,3.9
159,何魂,1925-11-18,14.3,11.3,18.9,,5,2.9
159,何魂,1925-11-19,14.3,10,18.5,.9,3.3,2.4
159,何魂,1925-11-20,9.6,5.4,14,,4.6,3.2
159,何魂,1925-11-21,12.6,4.6,16.8,,6,3.1
159,何魂,1925-11-22,9,5.4,14.4,,6.7,3.9
159,何魂,1925-11-23,9.2,.3,16.4,,3.3,2.1
159,何魂,1925-11-24,10.6,8,13.7,3.1,4.6,1.8
159,何魂,1925-11-25,11,8.6,14.8,0,5.8,3.9
159,何魂,1925-11-26,9.7,6.7,13,0,4.6,3.6
159,何魂,1925-11-27,10.5,8.2,14,0,4.3,3.2
159,何魂,1925-11-28,8.9,5,14.5,.6,6.4,4
159,何魂,1925-11-29,6.1,4,10.7,,8.5,6.3
159,何魂,1925-11-30,6,.5,9.7,,4.7,3
159,何魂,1925-12-01,7,2.2,11.9,6,7.8,4.9
159,何魂,1925-12-02,4.5,1.9,8,,9.9,6
159,何魂,1925-12-03,4.2,1.8,7.7,,7.4,4.1
159,何魂,1925-12-04,2.1,-.9,5.7,,5.4,3.1
159,何魂,1925-12-05,4.2,-.2,8.7,,10.1,6.5
159,何魂,1925-12-06,4.9,-1.1,8.8,,5.7,4.2
159,何魂,1925-12-07,6.6,2,10.9,,6,2.8
159,何魂,1925-12-08,5.3,1.1,10.4,,9.4,3.2
159,何魂,1925-12-09,9.9,1.1,16.2,,4.1,2.1
159,何魂,1925-12-10,10.6,3.3,16.6,,6.2,4.6
159,何魂,1925-12-11,4.6,-.9,9.3,,5.1,2.9
159,何魂,1925-12-12,4,-1.4,9.3,,3.1,2.6
159,何魂,1925-12-13,3.9,-3.5,10,,3.2,1.9
159,何魂,1925-12-14,10.5,2.2,16.8,,4.5,2.4
159,何魂,1925-12-15,11.8,7.6,14.7,9.2,6.6,2.4
159,何魂,1925-12-16,2.7,-1.5,9.5,,8,5.9
159,何魂,1925-12-17,-2.6,-4.9,.6,,6.7,6
159,何魂,1925-12-18,-2.6,-6.6,1.2,,9,6.5
159,何魂,1925-12-19,.7,-4.9,7,,6.9,3.9
159,何魂,1925-12-20,2.8,-2.4,7.1,2.7,5.4,2.1
159,何魂,1925-12-21,2.2,.2,4.8,11.5,11.7,8.1
159,何魂,1925-12-22,.8,-1.3,3.6,0,8.7,7.4
159,何魂,1925-12-23,.1,-2.4,3.4,,6.8,4.9
159,何魂,1925-12-24,.4,-4,5,,2.9,2
159,何魂,1925-12-25,8,-2.5,12.2,.6,2.5,1.5
159,何魂,1925-12-26,14.3,11.1,16.6,5.2,6.5,2.4
159,何魂,1925-12-27,9.9,8.2,16.6,36.5,7.8,3.5
159,何魂,1925-12-28,7.2,1.9,11.7,.3,6.4,3.3
159,何魂,1925-12-29,-4.2,-7,2.8,,7.2,6.2
159,何魂,1925-12-30,-3.4,-9.5,-.4,,3.7,2.8
159,何魂,1925-12-31,-2.2,-7.5,2.2,0,10.2,4.8
159,何魂,1926-01-01,5.5,-1.9,9.7,,4,2.7
159,何魂,1926-01-02,.5,-2.6,8.1,,8.1,5.8
159,何魂,1926-01-03,-3.4,-7,-.2,,7.9,5.7
159,何魂,1926-01-04,-.6,-6.2,2.8,,9,5.1
159,何魂,1926-01-05,.8,-2.5,4.8,5.3,4.2,2.8
159,何魂,1926-01-06,-2,-5.7,2.4,,7.3,6
159,何魂,1926-01-07,-.5,-4,4.4,,8.1,4.9
159,何魂,1926-01-08,2.4,-2.5,6.3,0,10.4,3.6
159,何魂,1926-01-09,-.2,-3.9,4,,4.7,3.5
159,何魂,1926-01-10,1.7,-2,7.4,,4.3,3.2
159,何魂,1926-01-11,1.6,-2.2,8.2,,5.8,3.4
159,何魂,1926-01-12,5.5,-.6,8.9,8.4,.7,.6
159,何魂,1926-01-13,6.7,3.9,10.9,.4,4,3.1
159,何魂,1926-01-14,6.4,1.8,10.9,,7.6,2.8
159,何魂,1926-01-15,4.3,2,8.4,,5,3.8
159,何魂,1926-01-16,2.5,-.5,7.4,,5.4,3.7
159,何魂,1926-01-17,5.5,-1,10.9,,2.5,1.9
159,何魂,1926-01-18,9.4,3.1,12.8,4.5,3.4,1.4
159,何魂,1926-01-19,2.9,-3.7,9.1,3.3,7.4,5.5
159,何魂,1926-01-20,-3.6,-6.5,.4,,7.2,5.5
159,何魂,1926-01-21,-3.6,-7.5,.8,,5.4,3.9
159,何魂,1926-01-22,-2.7,-6.1,1,,8.2,4.9
159,何魂,1926-01-23,-3.3,-7.5,.8,,7,3.8
159,何魂,1926-01-24,-4.4,-8,-.4,,5.3,3.5
159,何魂,1926-01-25,-.7,-7.1,4.8,,4.9,3.2
159,何魂,1926-01-26,.9,-3,6.8,,4.7,2.5
159,何魂,1926-01-27,4.6,-3,9.7,,4,2.6
159,何魂,1926-01-28,3.1,0,7.9,,5.4,3
159,何魂,1926-01-29,3.1,-2.9,10.9,,2.7,1.5
159,何魂,1926-01-30,7.1,-.4,13.6,,2.6,1.9
159,何魂,1926-01-31,1.3,-1.5,7.9,0,7.1,4.5
159,何魂,1926-02-01,.2,-4.1,6.2,,4.2,3
159,何魂,1926-02-02,2.2,-3.1,6.8,,5.4,3.6
159,何魂,1926-02-03,4.6,2.9,6.3,11,5.7,2.8
159,何魂,1926-02-04,3,.5,5.8,.9,11.1,5.1
159,何魂,1926-02-05,1,-2.8,5.4,,5.3,4
159,何魂,1926-02-06,2.2,-3.8,8.8,,5.5,3.5
159,何魂,1926-02-07,1.5,-2.8,7.4,,7.6,2.8
159,何魂,1926-02-08,4.6,-.5,10.7,,5.5,3.1
159,何魂,1926-02-09,7.1,-2,13.4,,1.6,1.1
159,何魂,1926-02-10,8,4.8,11.1,12,9.7,3.9
159,何魂,1926-02-11,-1.6,-3.5,5.2,,7.8,6.2
159,何魂,1926-02-12,-.8,-6,5.2,,5.4,4
159,何魂,1926-02-13,3.6,-1.7,10.3,,4.1,2.7
159,何魂,1926-02-14,5.8,3.3,11.3,14.3,3.6,2.1
159,何魂,1926-02-15,1.4,-4,8.4,,7.4,5.6
159,何魂,1926-02-16,-1.8,-7.4,3.3,,7,6.1
159,何魂,1926-02-17,1.8,-3.5,5.6,,5.3,3.2
159,何魂,1926-02-18,2.4,-2,6.8,,3.6,2.7
159,何魂,1926-02-19,2.7,.5,6.6,,6.1,3.3
159,何魂,1926-02-20,-.6,-4,5.5,,3,2.3
159,何魂,1926-02-21,5.1,-4,10.3,,3.3,2
159,何魂,1926-02-22,5.7,4.8,8.8,7.9,11.1,3
159,何魂,1926-02-23,-.8,-3.2,5.4,,10.5,6.3
159,何魂,1926-02-24,-.2,-3.7,4.6,,10.5,6.7
159,何魂,1926-02-25,.6,-4.4,6.8,,6.4,3.3
159,何魂,1926-02-26,5,-1.3,8.9,,2,1.2
159,何魂,1926-02-27,5.7,2.3,10.5,,7.4,3.9
159,何魂,1926-02-28,7.3,2.4,12.1,,4.4,3.1
159,何魂,1926-03-01,6.1,2.8,10.9,1.8,2.3,1.7
159,何魂,1926-03-02,8.7,1.8,15.2,,7.2,2.6
159,何魂,1926-03-03,8.5,2.8,13.4,0,3.4,2.1
159,何魂,1926-03-04,6.2,3.8,9.5,12.9,4.9,4
159,何魂,1926-03-05,7.4,5.3,10.7,.3,5.5,3.7
159,何魂,1926-03-06,5.2,1.5,11.3,,2,1.4
159,何魂,1926-03-07,6.9,2.1,13.8,,3.4,2.1
159,何魂,1926-03-08,7.8,1.3,13,,2.9,2.2
159,何魂,1926-03-09,8.1,1.1,13.6,,3.7,1.7
159,何魂,1926-03-10,7.9,4.6,14.1,.2,6.8,3.9
159,何魂,1926-03-11,6.8,1.7,12.3,,7.4,5.1
159,何魂,1926-03-12,8.4,.6,15,,5,2.4
159,何魂,1926-03-13,10.2,8.1,11.9,14.8,2.5,1.3
159,何魂,1926-03-14,8.8,5.7,14.9,1.6,6.2,2.7
159,何魂,1926-03-15,3,.3,8.1,,6.4,4.5
159,何魂,1926-03-16,2.2,-3.5,8.6,,3.6,2.6
159,何魂,1926-03-17,5.6,-2,12.9,,4.3,3.3
159,何魂,1926-03-18,5.7,1.8,10.3,,5.8,3.5
159,何魂,1926-03-19,5.4,2.6,8.1,6.5,5.8,3.6
159,何魂,1926-03-20,6.6,1.9,10.1,3.3,4.5,2.6
159,何魂,1926-03-21,3.4,1.2,8.5,0,5.3,4.6
159,何魂,1926-03-22,5.3,-1.6,11,,5.3,2.9
159,何魂,1926-03-23,7.2,1.5,12.8,,4.8,3.1
159,何魂,1926-03-24,9.6,3,15.6,,5.8,3.2
159,何魂,1926-03-25,3.1,-.4,11.4,0,7.7,6.5
159,何魂,1926-03-26,1.3,-4.1,8.3,,12.4,5.7
159,何魂,1926-03-27,4.4,-.6,10.1,,8.2,6.1
159,何魂,1926-03-28,10.8,4.2,17.2,,5,3.8
