瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,1905-05-23,16.5,13.6,19.6,,7.4,5.7
159,何魂,1905-05-24,19.2,14.6,24.8,,6.7,5.6
159,何魂,1905-05-25,17.4,15.3,20.4,0,6.2,2.3
159,何魂,1905-05-26,17,15.6,19.8,4.2,11.8,8.1
159,何魂,1905-05-27,18.9,10.4,23.3,,16.2,12.4
159,何魂,1905-05-28,19,10,25.4,,11.7,7.8
159,何魂,1905-05-29,18.4,15.3,22.7,,6.2,3.4
159,何魂,1905-05-30,17.9,16.2,21.8,,6.8,4.1
159,何魂,1905-05-31,18.1,16.6,20.8,,4.4,3.7
159,何魂,1905-06-01,17.6,15.5,21.9,,5.2,3.6
159,何魂,1905-06-02,20.3,16.1,23.5,1.7,12,6.8
159,何魂,1905-06-03,16.8,15,20.9,48.2,14.2,9.1
159,何魂,1905-06-04,17.9,14.8,22.1,,7.1,3.8
159,何魂,1905-06-05,18.7,16.6,23.5,0,9,5.3
159,何魂,1905-06-06,19.5,16.1,26,,8.2,4.1
159,何魂,1905-06-07,19.1,15.8,23,,15.9,8.2
159,何魂,1905-06-08,17.4,13.6,22.9,,5.1,3.4
159,何魂,1905-06-09,19.4,15.9,24.2,,5.5,3
159,何魂,1905-06-10,20.7,17,26.8,,8.7,4.6
159,何魂,1905-06-11,20.8,18.2,24.1,,10.9,6.7
159,何魂,1905-06-12,20.6,18.2,23.8,,4.2,3.2
159,何魂,1905-06-13,20.4,19.6,22.1,21.8,6.2,2
159,何魂,1905-06-14,19.9,18.8,22.6,2.4,6.1,3.3
159,何魂,1905-06-15,20.9,19.2,24.2,,9.2,4.9
159,何魂,1905-06-16,21.6,18.4,25.8,,4.3,3.4
159,何魂,1905-06-17,19.6,17.4,24.8,,9.3,6.3
159,何魂,1905-06-18,18.7,17,22.2,4.8,11.2,7.5
159,何魂,1905-06-19,19.2,16.6,21.9,12,8.7,6.4
159,何魂,1905-06-20,19.1,17.2,21.9,.1,9.3,7.2
159,何魂,1905-06-21,18.5,16,21.5,,15.2,7.8
159,何魂,1905-06-22,17.8,15.5,22.7,,7.2,5.9
159,何魂,1905-06-23,18.4,15.5,22.1,,5.2,2.8
159,何魂,1905-06-24,20,17.4,24.2,,7.1,3.2
159,何魂,1905-06-25,20.6,17.5,25.4,,6.7,3.2
159,何魂,1905-06-26,21.1,19.2,24.2,.2,5.2,3.4
159,何魂,1905-06-27,19.3,17.4,21.9,97.9,4.9,4
159,何魂,1905-06-28,21.7,19.2,29,.1,10.3,6.3
159,何魂,1905-06-29,20.6,17.9,24,,5.1,3.6
159,何魂,1905-06-30,19.4,18.5,20.8,3.8,2.7,2.3
159,何魂,1905-07-01,19.7,18.6,21.9,2.3,5.3,2.7
159,何魂,1905-07-02,20.6,19.3,22.4,46.5,5.5,3
159,何魂,1905-07-03,24.2,20.4,27.5,3.6,7.9,3.4
159,何魂,1905-07-04,24.9,22.3,27.3,.6,10.4,7.8
159,何魂,1905-07-05,23.2,22.6,26.3,29.8,10.3,7.5
159,何魂,1905-07-06,21.8,20.2,24.9,,11.8,6.7
159,何魂,1905-07-07,21,18.9,24,,6.4,4.1
159,何魂,1905-07-08,23.1,20.1,26.5,,7.2,5.2
159,何魂,1905-07-09,25,22.6,28,,8.3,6.1
159,何魂,1905-07-10,25.5,23.5,28.9,,7.1,5.4
159,何魂,1905-07-11,25.9,23.5,28.5,,8.4,5.9
159,何魂,1905-07-12,26.7,24.5,30.4,,8.7,7
159,何魂,1905-07-13,25.5,22.6,30,,11.1,6.1
159,何魂,1905-07-14,25.4,23.9,28.6,1.7,11.8,4.6
159,何魂,1905-07-15,25.2,22.5,29.2,,4.8,2.5
159,何魂,1905-07-16,25.9,22.7,30.2,,6.2,2.7
159,何魂,1905-07-17,26.3,22.9,29.7,,6.9,4.1
159,何魂,1905-07-18,25,23.8,27.3,57.3,21.6,14.2
159,何魂,1905-07-19,25.2,23.5,29.4,12.6,7.2,5
159,何魂,1905-07-20,23.9,22.7,27,.8,9.8,4.9
159,何魂,1905-07-21,24.1,21.3,27.2,.6,5.2,4.9
159,何魂,1905-07-22,23.7,22.2,26.5,2,10.6,4.9
159,何魂,1905-07-23,24.3,22.4,27.5,42.7,5.7,4
159,何魂,1905-07-24,23.3,22.7,25.3,0,7.1,4.4
159,何魂,1905-07-25,22.9,20.6,25.4,38.6,9.6,5.5
159,何魂,1905-07-26,21.9,21.4,23.5,37.9,11,5.7
159,何魂,1905-07-27,23.5,21.4,24.2,218.5,7.4,5.2
159,何魂,1905-07-28,23.5,22.9,25.1,136.8,17.3,6.4
159,何魂,1905-07-29,23.2,20.5,26.3,,3.9,2.4
159,何魂,1905-07-30,24.9,22.9,26.7,13,10.9,6.7
159,何魂,1905-07-31,26.1,24.5,29,,10.3,7.8
159,何魂,1905-08-01,25.4,22.3,29.4,6.9,8.8,6.4
159,何魂,1905-08-02,24.5,22.7,25.6,13.5,10.7,5.2
159,何魂,1905-08-03,24,21.1,27.5,19.9,9.9,5.3
159,何魂,1905-08-04,23.3,20.9,26,.1,4.7,3.4
159,何魂,1905-08-05,23.7,21.6,27,40.4,8.4,4.1
159,何魂,1905-08-06,24.7,22.3,26.3,48,17.1,7.3
159,何魂,1905-08-07,22.5,20.6,26.2,43.5,7.6,3.4
159,何魂,1905-08-08,22.6,22.1,23.7,138.3,17.5,8.4
159,何魂,1905-08-09,22.9,21.1,26.5,45.4,21.1,8.3
159,何魂,1905-08-10,22.9,21.2,25.7,,5,2.4
159,何魂,1905-08-11,23.5,20.4,25.5,.5,11,3
159,何魂,1905-08-12,23.9,20.7,25.3,17.6,12.4,9.7
159,何魂,1905-08-13,19.9,19.8,22.5,82,8.3,5.3
159,何魂,1905-08-14,21,19.3,24.2,,12.7,6.3
159,何魂,1905-08-15,20.8,19.2,24.4,,19.4,7.2
159,何魂,1905-08-16,20.8,19,22.6,.8,8.7,7
159,何魂,1905-08-17,23.1,20.5,27.4,.7,8.7,5.5
159,何魂,1905-08-18,21.4,18.9,24.7,.2,6.2,3.6
159,何魂,1905-08-19,22.4,19.8,24.4,58.3,10.2,4.2
159,何魂,1905-08-20,24.1,22.4,27.4,.1,7.1,5.8
159,何魂,1905-08-21,22.3,20.9,23.8,1.1,4.9,3.6
159,何魂,1905-08-22,22.2,19.7,26.5,,6.2,3.5
159,何魂,1905-08-23,22.8,20.1,27.1,,4.5,2.4
159,何魂,1905-08-24,23.3,21.5,26.3,,9.2,5.2
159,何魂,1905-08-25,23.1,21.2,27.2,,7.9,5.3
159,何魂,1905-08-26,21.7,20.6,23.4,6.4,6.7,4.4
159,何魂,1905-08-27,21.4,20.3,24.3,1.5,8.7,4.7
159,何魂,1905-08-28,22.4,20.7,24.5,4.2,12.3,8.1
159,何魂,1905-08-29,23.4,21.8,25.4,27.1,6.4,4.1
159,何魂,1905-08-30,22.2,21.3,24,9.1,11,5.4
159,何魂,1905-08-31,22.5,21,25.6,,8.9,6.6
159,何魂,1905-09-01,24.5,20.9,28.2,1,,3.9
159,何魂,1905-09-02,25.5,24.4,26.4,21.9,19.7,14.7
159,何魂,1905-09-03,22.9,21.8,26.4,4,,15.7
159,何魂,1905-09-04,23,21.5,26,,,8.9
159,何魂,1905-09-05,22.8,20.3,26.6,,,4.2
159,何魂,1905-09-06,23.7,19.5,29.6,,,2.8
159,何魂,1905-09-07,23.6,20.9,28,,,5.1
159,何魂,1905-09-08,22.2,20.8,24.9,14.2,,4.8
159,何魂,1905-09-09,25.9,22.2,28,.1,,7.5
159,何魂,1905-09-10,25.9,24.7,28,,,8.2
159,何魂,1905-09-11,26.8,24.5,32,,,6.2
159,何魂,1905-09-12,25.5,23.5,29.8,,,4.9
159,何魂,1905-09-13,26,24,29.2,,,7.5
159,何魂,1905-09-14,26.4,24.5,29.9,,,9.2
159,何魂,1905-09-15,25.5,22.3,28.7,,,8.1
159,何魂,1905-09-16,18.8,18.1,22.6,38.4,,4.1
159,何魂,1905-09-17,16,14.3,18.8,.6,,5.3
159,何魂,1905-09-18,17.4,15,19.9,,,3
159,何魂,1905-09-19,19.1,16.6,23.7,,,6.2
159,何魂,1905-09-20,18,15.8,23.8,,,5.7
159,何魂,1905-09-21,18.6,15.8,23.4,,,4.2
159,何魂,1905-09-22,19.7,16.3,23.7,,,3.5
159,何魂,1905-09-23,20.4,17.1,25.5,,,2.6
159,何魂,1905-09-24,20.9,18.7,24.5,0,,2.1
159,何魂,1905-09-25,21.6,19.4,25.6,0,,5.6
159,何魂,1905-09-26,23.2,19.4,25.1,11.3,,5.9
159,何魂,1905-09-27,23.1,20.2,27.5,22.6,,8.2
159,何魂,1905-09-28,16.4,15.6,20.3,,,7.7
159,何魂,1905-09-29,15.9,13.1,20.3,,,4.3
159,何魂,1905-09-30,14.9,11.7,20.3,,,5
159,何魂,1905-10-01,15.6,11.4,21.2,,5.8,4.2
159,何魂,1905-10-02,17.2,13.1,22.9,,5.2,2.8
159,何魂,1905-10-03,16.7,14.6,21.3,,13.4,7
159,何魂,1905-10-04,18.2,14.6,21.6,,7.6,6.2
159,何魂,1905-10-05,19.1,16.7,23.8,1.6,11.2,5.7
159,何魂,1905-10-06,18.7,16.7,25.4,4.9,7.3,5
159,何魂,1905-10-07,17.6,14.6,21.9,,6.3,3.2
159,何魂,1905-10-08,16.6,13.8,21.3,,5.7,2.9
159,何魂,1905-10-09,18.1,13.8,24,,5.7,3.4
159,何魂,1905-10-10,18.5,15.6,24,,7.2,3.2
159,何魂,1905-10-11,17.8,14.1,23.8,,5.5,3.4
159,何魂,1905-10-12,17.8,13.8,23.4,,7.2,3.7
159,何魂,1905-10-13,18.1,15.4,22.6,,8.5,3.6
159,何魂,1905-10-14,18.7,16.7,22.3,.3,14,8.3
159,何魂,1905-10-15,19.3,16,23.5,17.7,6.7,5.3
159,何魂,1905-10-16,18.3,16,22.1,,5.6,4.5
159,何魂,1905-10-17,18.1,16.8,20.1,0,9.4,5.2
159,何魂,1905-10-18,18.2,15.9,22.5,0,11.3,6.8
159,何魂,1905-10-19,18.2,15.3,23.3,0,5.7,3.3
159,何魂,1905-10-20,11.6,9.8,18.4,.2,16.6,9.2
159,何魂,1905-10-21,13.1,7.8,17,,12.2,10.1
159,何魂,1905-10-22,15.3,11.9,19.8,,10.5,7.9
159,何魂,1905-10-23,15.3,11.9,19.7,,6.3,3.7
159,何魂,1905-10-24,15.3,11.3,19.7,,5.5,2.7
159,何魂,1905-10-25,15.5,11.3,21.9,,5.1,2
159,何魂,1905-10-26,16,12.5,21.2,,5.6,2.7
159,何魂,1905-10-27,15.7,11.8,21.8,.1,8.3,4.4
159,何魂,1905-10-28,16.1,12.9,21.3,,5.5,2.4
159,何魂,1905-10-29,16.7,13.2,21.5,1,4,2.2
159,何魂,1905-10-30,13.3,8.6,18.6,20.3,22.6,7.2
159,何魂,1905-10-31,11.1,5.8,17.4,,12.3,6.8
159,何魂,1905-11-01,12.7,9.6,17.1,,6.5,3.7
159,何魂,1905-11-02,14.7,10.3,18.3,0,11,5.7
159,何魂,1905-11-03,16.1,13,21.5,,7.5,5.4
159,何魂,1905-11-04,5.3,2.2,13.2,,24,13.5
159,何魂,1905-11-05,3.5,.1,8.4,,18.2,8
159,何魂,1905-11-06,6.2,.1,12.1,,9.7,5.8
159,何魂,1905-11-07,7.5,1.5,12.7,0,9.2,5.2
159,何魂,1905-11-08,10.5,7,14.9,.1,7.2,6.2
159,何魂,1905-11-09,11.4,7.8,17.2,,9.7,5
159,何魂,1905-11-10,12.5,7,17.9,,6.5,4.1
159,何魂,1905-11-11,13,10.7,18.5,,5.4,3.8
159,何魂,1905-11-12,15.2,9.4,20.1,,6.3,2.9
159,何魂,1905-11-13,17.2,12.7,22.3,2.4,15.2,11
159,何魂,1905-11-14,9.8,6.5,15.2,6.3,12.2,9.6
159,何魂,1905-11-15,9.3,5.7,14.2,,14.2,8.8
159,何魂,1905-11-16,11.2,6.9,15.6,0,14.3,6.8
159,何魂,1905-11-17,11.1,8.4,16.1,,12.2,7.6
159,何魂,1905-11-18,11.3,6.4,15,,4.6,2.2
159,何魂,1905-11-19,14.3,11.7,19.2,,9,5.8
159,何魂,1905-11-20,8.6,5.2,13.5,,8.3,5.4
159,何魂,1905-11-21,7.8,3.7,14,,10.2,5
159,何魂,1905-11-22,10.9,6.3,15.6,,7.9,5.3
159,何魂,1905-11-23,12.1,7.4,17.7,,14.2,6.9
159,何魂,1905-11-24,11.6,9.9,15.2,,12.8,8.6
159,何魂,1905-11-25,11.7,9.5,16,,7.3,6.3
159,何魂,1905-11-26,11.7,8.5,16.6,,5.5,4.9
159,何魂,1905-11-27,12.6,8.3,18.4,,7.7,3.6
159,何魂,1905-11-28,9.8,5.2,15,0,21,8.2
159,何魂,1905-11-29,5.3,1.2,10,,13.7,7.6
159,何魂,1905-11-30,8.7,3.5,14,,8.2,4.6
159,何魂,1905-12-01,9.3,5.9,13.6,,11.3,6.4
159,何魂,1905-12-02,9.2,7,13.8,,8.8,4.9
159,何魂,1905-12-03,8.3,4,12.7,,7.7,6.5
159,何魂,1905-12-04,8.6,4.5,13.1,,6.6,3.8
159,何魂,1905-12-05,12.8,9.1,16.5,,7.8,3.2
159,何魂,1905-12-06,15.6,12.4,18.1,0,11.8,6.2
159,何魂,1905-12-07,14.9,12.6,17.8,1,7.1,3.6
159,何魂,1905-12-08,12.2,10.6,16,.3,10.7,5.9
159,何魂,1905-12-09,9.1,6.4,13.4,,10.4,7.8
159,何魂,1905-12-10,9.6,5.4,15.3,,14.2,6.6
159,何魂,1905-12-11,6.7,2,11.3,3.4,12.8,6.9
159,何魂,1905-12-12,2,-.4,6.4,.1,15.5,6
159,何魂,1905-12-13,-.3,-3.4,2.7,0,12.2,9.4
159,何魂,1905-12-14,-.7,-5,3.9,,13,6.2
159,何魂,1905-12-15,.8,-2.9,6.1,,9.2,7.1
159,何魂,1905-12-16,5.6,-2,10.7,,8.5,6.2
159,何魂,1905-12-17,9.6,6.8,13,.4,7.1,4.4
159,何魂,1905-12-18,10,7,13.3,0,5.6,4.9
159,何魂,1905-12-19,10,7,13.7,,9.5,5
159,何魂,1905-12-20,6.8,.7,12.1,,16.4,8.8
159,何魂,1905-12-21,-.3,-2.8,3,,20.8,13.3
159,何魂,1905-12-22,1.2,-3.2,6.3,,16.3,7
159,何魂,1905-12-23,6,-.4,11.8,,15,4.5
159,何魂,1905-12-24,9.9,5.3,13.5,14.7,2.5,1.1
159,何魂,1905-12-25,11.6,10.5,14.8,5.4,7.7,6.5
159,何魂,1905-12-26,10.2,8.4,12.8,,8.6,5.5
159,何魂,1905-12-27,9.5,6.4,13.1,,8.2,6.9
159,何魂,1905-12-28,8.6,7.4,10.5,6.7,23.9,8.6
159,何魂,1905-12-29,7.9,7.4,9.6,11.7,16.6,13
159,何魂,1905-12-30,9.1,7,12.5,.2,8.7,5.9
159,何魂,1905-12-31,3.9,-.5,7.8,,12.5,10.5
159,何魂,1906-01-01,-2.1,-3.5,7.7,,21.4,14.2
159,何魂,1906-01-02,.1,-6.7,5.6,,10.7,5.4
159,何魂,1906-01-03,4.2,.5,9.7,,4.6,3.7
159,何魂,1906-01-04,7.7,-.4,11.9,,5.9,3.1
159,何魂,1906-01-05,4.5,1.5,9.2,,14.9,8.1
159,何魂,1906-01-06,6.3,1.2,11.4,,5.6,5.1
159,何魂,1906-01-07,8.5,4.9,13.7,,8.8,4.3
159,何魂,1906-01-08,9.8,4.2,15.5,,4.2,4.4
159,何魂,1906-01-09,11.6,5.4,16.8,7.7,3.6,3.4
159,何魂,1906-01-10,12.1,6.5,18.4,208.9,16.3,8.6
159,何魂,1906-01-11,3.9,-.1,7.5,.5,9.7,6.6
159,何魂,1906-01-12,-3.3,-5.9,.9,,11.7,6.1
159,何魂,1906-01-13,-1.5,-3.7,-.2,,14.2,9.1
159,何魂,1906-01-14,.7,-4,4.3,,17.8,6.5
159,何魂,1906-01-15,3.8,1.2,7.4,,5.2,4
159,何魂,1906-01-16,4.3,-.4,8.6,,11.9,4.3
159,何魂,1906-01-17,-1.4,-3.6,5.4,,11.6,7.4
159,何魂,1906-01-18,2.4,-5.2,7.4,3.5,11.7,2
159,何魂,1906-01-19,.6,-5,5.7,9,11.8,7
159,何魂,1906-01-20,-7.2,-10.3,-3.5,,11.9,7.9
159,何魂,1906-01-21,-4.3,-9,-1.1,,15,4.5
159,何魂,1906-01-22,-.4,-3.9,2.9,,9.2,6.3
159,何魂,1906-01-23,1.7,-2.7,5,,6.1,5.1
159,何魂,1906-01-24,2.4,.3,6.2,,6.1,4.1
159,何魂,1906-01-25,-.7,-3.5,3.4,,14.2,8.6
159,何魂,1906-01-26,-2.6,-6.4,1,,15.2,8.4
159,何魂,1906-01-27,.8,-2.9,4.3,,7.5,5.7
159,何魂,1906-01-28,1.2,-2,4.3,,10.2,6.3
159,何魂,1906-01-29,-1.4,-4.7,2.7,,15.3,9.9
159,何魂,1906-01-30,-.6,-6.1,3.8,,8.8,7
159,何魂,1906-01-31,3,-.6,6,,6.7,4.4
159,何魂,1906-02-01,1.3,.5,4.6,14.9,18,17.7
159,何魂,1906-02-02,-3.3,-5.7,1.2,,20.5,14.9
159,何魂,1906-02-03,-4.9,-8.2,-1.7,,18.6,9.7
159,何魂,1906-02-04,-3,-7.7,1.1,,6.2,4.6
159,何魂,1906-02-05,-3.3,-7.1,-.1,,9.5,7.6
159,何魂,1906-02-06,.8,-4,4.9,,9.2,5.2
159,何魂,1906-02-07,4.4,-.4,8.9,,9.6,4.2
159,何魂,1906-02-08,5.4,.8,10.2,,5.9,4.2
159,何魂,1906-02-09,-.1,-5.7,6,.2,14.5,8.9
159,何魂,1906-02-10,-5.4,-7.9,-3,,13.6,6.9
159,何魂,1906-02-11,-3.4,-6.9,2.1,,8,7.5
159,何魂,1906-02-12,-2.1,-6.4,2.7,,8.2,5.1
159,何魂,1906-02-13,-2.8,-5.5,.5,,10.6,10.3
159,何魂,1906-02-14,-1.7,-6.7,2.6,,11,7.4
159,何魂,1906-02-15,3.4,-1.8,7.7,,6.3,5.2
159,何魂,1906-02-16,7.3,2.6,10.6,,5.5,3.8
159,何魂,1906-02-17,-.4,-2.6,6.1,,13,8.8
159,何魂,1906-02-18,1.1,-6,5.3,,6,5.5
159,何魂,1906-02-19,5.8,3.6,8,3.3,8.4,6.2
159,何魂,1906-02-20,6.7,4.7,9.3,.8,8.2,6.9
159,何魂,1906-02-21,7.8,6.2,9.4,.5,7.4,6.7
159,何魂,1906-02-22,8.7,7,10.4,.5,11.3,7.3
159,何魂,1906-02-23,6.2,4.1,9.2,6.7,10.7,7.5
159,何魂,1906-02-24,6.4,4.7,8.6,.1,16.2,8.6
159,何魂,1906-02-25,4.6,2.6,6.3,.6,12.7,10.5
159,何魂,1906-02-26,4,2.5,5.1,15,13.4,8.2
159,何魂,1906-02-27,5.2,3.1,8.4,.1,8.7,6.6
159,何魂,1906-02-28,5.2,.5,8.5,,5.3,4.1
159,何魂,1906-03-01,5.8,3.5,8.4,,7,4.9
159,何魂,1906-03-02,6.4,2.7,10.5,,5.3,4
159,何魂,1906-03-03,1.8,-.9,6.3,,12,9.7
159,何魂,1906-03-04,2.9,-1.8,7.7,,10.8,5.8
159,何魂,1906-03-05,2.2,-1.5,7.9,0,16.6,8
159,何魂,1906-03-06,-.9,-2.9,3.6,,18.7,11.5
159,何魂,1906-03-07,-.5,-4.1,4.1,,16.5,12.5
159,何魂,1906-03-08,3.8,-3.1,9.8,,11.7,7.2
159,何魂,1906-03-09,7.9,3,12.4,,8.7,5.8
159,何魂,1906-03-10,10.4,6.7,13.2,13,8.2,3
159,何魂,1906-03-11,7.8,6.2,13.2,23.1,7.1,4.8
159,何魂,1906-03-12,9.4,4.3,14,,7.4,5.3
159,何魂,1906-03-13,10.3,6.4,14.6,,7.9,5.3
159,何魂,1906-03-14,9.1,4.2,14,,10.6,6.2
159,何魂,1906-03-15,4.7,1.6,9.7,,10.1,7.7
159,何魂,1906-03-16,5.1,.2,11.1,,7.7,6.6
159,何魂,1906-03-17,9.6,2.9,14.7,,7.2,4.6
159,何魂,1906-03-18,11.6,6.6,15.8,0,6.4,3.8
159,何魂,1906-03-19,12.5,9.3,16.4,,9.1,6.5
159,何魂,1906-03-20,12,9.3,14.5,2.2,7.5,4
159,何魂,1906-03-21,10.5,6.5,14.9,,11.5,5.3
159,何魂,1906-03-22,4,.1,8.3,,15.3,6.7
159,何魂,1906-03-23,7.6,2.9,10.9,2.7,4.2,3.1
159,何魂,1906-03-24,8.6,6.4,12.2,.4,10.4,6
159,何魂,1906-03-25,3.1,.6,7.9,,17.8,11.2
159,何魂,1906-03-26,4,-.3,8.2,,6.4,4.8
159,何魂,1906-03-27,5.1,2.3,8.7,.2,3.9,2.9
159,何魂,1906-03-28,8.9,1.7,14.2,,3.9,3.2
159,何魂,1906-03-29,10.1,9,11.7,1,4.9,4.5
159,何魂,1906-03-30,9.4,5.7,15.8,,12.4,7.3
159,何魂,1906-03-31,7.8,-.3,15.2,,5.8,4.4
159,何魂,1906-04-01,9.2,3.8,15.4,,5.6,4.3
159,何魂,1906-04-02,12.2,5.6,16.9,,8.7,6.6
159,何魂,1906-04-03,11.3,8.8,15.6,,9.2,7.4
159,何魂,1906-04-04,10.3,5.8,16.3,,13.8,7.5
159,何魂,1906-04-05,11.4,2.7,18.1,,8.8,6.5
159,何魂,1906-04-06,14.4,8.7,19.2,,5.5,5.3
159,何魂,1906-04-07,16,11.6,20.8,,6,5.7
159,何魂,1906-04-08,10.5,6.6,16.5,8.2,13.7,9.9
159,何魂,1906-04-09,7,5.2,8.2,9.8,12.4,8.8
159,何魂,1906-04-10,6.6,3.6,10.7,.2,11.1,4.3
159,何魂,1906-04-11,8.2,2.1,13.2,,8,5.8
159,何魂,1906-04-12,12.3,5.8,17.1,,7.1,5.3
159,何魂,1906-04-13,12.3,8.8,16.8,,7.7,5
159,何魂,1906-04-14,11.9,6.5,18.1,,5.2,3.4
159,何魂,1906-04-15,11,3.7,17.2,11.1,5.1,2.7
159,何魂,1906-04-16,11.8,11.1,13.7,4,4.5,3.2
159,何魂,1906-04-17,9.5,5.2,12.8,9.7,8.3,4.3
159,何魂,1906-04-18,12.8,4.7,17.4,,7.3,6.5
159,何魂,1906-04-19,14,7.9,18.6,,8.2,4.5
159,何魂,1906-04-20,13.9,11.3,18.2,,6.5,5.5
159,何魂,1906-04-21,14.6,9.8,18.6,.9,6.5,3
159,何魂,1906-04-22,15,12.9,16,26.3,9.7,4.6
159,何魂,1906-04-23,14.9,12.4,19.6,,7.3,6.6
159,何魂,1906-04-24,13.3,4.7,18.9,,4.7,4.7
159,何魂,1906-04-25,16.1,11.8,20.4,,4,3.1
159,何魂,1906-04-26,14.4,12.5,15.8,8.9,4.7,3.2
159,何魂,1906-04-27,14.5,12.8,19.4,0,5.9,4.1
159,何魂,1906-04-28,12,7.9,17.2,,5.9,4.3
159,何魂,1906-04-29,14.5,9.3,19.4,,8.8,5.5
159,何魂,1906-04-30,13.9,11.8,17.4,,5.2,4.3
159,何魂,1906-05-01,13.5,11.7,15.3,4.5,6.1,3
159,何魂,1906-05-02,14.3,12.8,15.2,28,6.7,4.5
159,何魂,1906-05-03,14.8,12.5,16.8,.3,5.8,3
159,何魂,1906-05-04,14.8,10.3,18.7,,4.6,2.7
159,何魂,1906-05-05,16.4,12.7,19.5,,11.8,6.5
159,何魂,1906-05-06,14.8,12.6,17.3,1,13.4,9.8
159,何魂,1906-05-07,15.1,11.6,15.6,66.2,14.7,7.6
159,何魂,1906-05-08,15.5,14.4,17.5,26.2,4.1,2.5
159,何魂,1906-05-09,14.1,12.4,16,.3,6.3,4.9
159,何魂,1906-05-10,16.4,12.6,20.7,,5.7,3.9
159,何魂,1906-05-11,16.8,12.1,20.3,,8.7,4.3
159,何魂,1906-05-12,15.9,9.5,19.5,31.2,11.8,5.6
159,何魂,1906-05-13,20.6,17.1,26.2,16.6,8.9,5.9
159,何魂,1906-05-14,17.6,15.3,21.9,,7.2,3.6
159,何魂,1906-05-15,17.3,15.1,20.6,4.1,10.1,4.7
159,何魂,1906-05-16,17.3,16.3,21.4,.2,4.9,2.9
159,何魂,1906-05-17,18.1,14.8,22,7.3,8.1,5.1
159,何魂,1906-05-18,16,12.3,19.8,,14.9,6.7
159,何魂,1906-05-19,15.7,13.1,20.4,,5.9,2.7
159,何魂,1906-05-20,18.1,10.6,23.8,,10.7,4.7
159,何魂,1906-05-21,17.3,14,21.5,0,6.2,2.8
159,何魂,1906-05-22,15.5,10.5,21.5,,9.1,5.5
159,何魂,1906-05-23,16.5,15,19.8,,9.8,7.6
159,何魂,1906-05-24,16.9,13.8,22.7,,9.2,7.4
159,何魂,1906-05-25,16.4,9.7,21.6,,2.3,2
159,何魂,1906-05-26,19.5,17.2,22.6,,6.2,4.2
159,何魂,1906-05-27,17.2,15.9,18.8,50.2,3.9,2.7
159,何魂,1906-05-28,14.9,13.3,17.7,2.9,5.7,2.9
159,何魂,1906-05-29,16.6,11.5,22.1,,8.7,4.7
159,何魂,1906-05-30,15.6,11.2,22.1,,5.5,3.2
159,何魂,1906-05-31,15.6,11.3,21,,6.2,3
159,何魂,1906-06-01,17.3,10.8,21.7,,7.2,2.8
159,何魂,1906-06-02,19,15.4,26.5,,6.7,4.3
159,何魂,1906-06-03,20.1,14.2,24.2,,6.2,3.6
159,何魂,1906-06-04,18.2,16.1,20.9,5.7,4.1,2.2
159,何魂,1906-06-05,20.3,16.2,25.1,,5.6,2.7
159,何魂,1906-06-06,17.9,14.7,21.3,5.5,3.6,2.2
159,何魂,1906-06-07,18.2,16.5,19.5,37.7,15,7.6
159,何魂,1906-06-08,19,16.4,22.3,.1,14.6,10.9
159,何魂,1906-06-09,17.5,14.5,21.6,1.3,6.3,5.9
159,何魂,1906-06-10,17.5,14.5,19.8,,4.8,2.5
159,何魂,1906-06-11,18,14.3,23,,4.3,2.5
159,何魂,1906-06-12,19.7,13.8,23.4,0,4.7,3.2
159,何魂,1906-06-13,19.9,14.8,24,,8.3,4.3
159,何魂,1906-06-14,19.1,16.7,22.6,,9.8,5.2
159,何魂,1906-06-15,17.7,16.1,20.3,,9.7,5.6
159,何魂,1906-06-16,18.6,16.1,20.3,0,5.8,4.5
159,何魂,1906-06-17,20.7,18.8,22.1,0,8.2,5.6
159,何魂,1906-06-18,20.6,17.7,24.4,.9,7.3,4.5
159,何魂,1906-06-19,19.2,15.5,23.2,,6.6,3.2
159,何魂,1906-06-20,18.3,17.3,19.9,32.8,12.4,6.3
159,何魂,1906-06-21,18.7,17.1,19.5,.3,13.7,10.8
159,何魂,1906-06-22,19,17.1,21.8,0,7.6,4.5
159,何魂,1906-06-23,18.7,17.8,19.7,0,12,9
159,何魂,1906-06-24,17.7,16.5,18.8,4.3,9.7,9.6
159,何魂,1906-06-25,20.6,17.4,25,2,8.5,6
159,何魂,1906-06-26,19.1,17.7,21.3,.2,3.4,2.1
159,何魂,1906-06-27,20,17.9,23.4,0,4.3,2.4
159,何魂,1906-06-28,21.3,19.2,23.5,6.6,3.9,1.8
159,何魂,1906-06-29,24,19.5,26,6.1,9.8,6.2
159,何魂,1906-06-30,23,21.5,24.7,16.8,5.8,4.2
159,何魂,1906-07-01,21.5,19.7,23.4,22.9,15.4,5.2
159,何魂,1906-07-02,21,19,25,1.8,5.5,4
159,何魂,1906-07-03,21.2,19.8,25,,4.7,2.6
159,何魂,1906-07-04,19.2,17.6,21.3,19.5,8.6,5.3
159,何魂,1906-07-05,20.2,17.9,22.6,.2,4.2,3.2
